nom_message_clair	nom_complet	opcode_ou_typeurl	direction	champs	fichier:ligne
	izm	izm		1:int64:enqw;2:jgz:enqx	refs/dofus-deobfs/protos/filtered/izm.proto:4
	izn	izn		1:int64:enrb	refs/dofus-deobfs/protos/filtered/izn.proto:3
	izo	izo		1:int64:enrf;2:jgz:enrg	refs/dofus-deobfs/protos/filtered/izo.proto:4
	izp	izp			refs/dofus-deobfs/protos/filtered/izp.proto:3
	izq	izq			refs/dofus-deobfs/protos/filtered/izq.proto:3
	izr	izr		1:int64:enrq;2:bool:enrr	refs/dofus-deobfs/protos/filtered/izr.proto:3
	izs	izs			refs/dofus-deobfs/protos/filtered/izs.proto:3
	izt	izt		1:bool:enry	refs/dofus-deobfs/protos/filtered/izt.proto:3
	izw	izw		1:izu:ensc;2:izg:ensd	refs/dofus-deobfs/protos/filtered/izw.proto:4
	izz	izz		1:izx:ensh	refs/dofus-deobfs/protos/filtered/izz.proto:3
	jad	jad		1:Error:enss;2:jab:enst	refs/dofus-deobfs/protos/filtered/jad.proto:4
	jad+Error	.Error			refs/dofus-deobfs/protos/filtered/jad.proto:9
	jad+jab	.jab		1:jgz:enso	refs/dofus-deobfs/protos/filtered/jad.proto:11
	jae	jae		1:repeated jgz:ensy;2:repeated jgz:ensz	refs/dofus-deobfs/protos/filtered/jae.proto:4
	jaf	jaf		1:repeated jgz:entd	refs/dofus-deobfs/protos/filtered/jaf.proto:4
	jag	jag			refs/dofus-deobfs/protos/filtered/jag.proto:3
	jah	jah		1:string:entk	refs/dofus-deobfs/protos/filtered/jah.proto:3
	jak	jak		1:jai:ento	refs/dofus-deobfs/protos/filtered/jak.proto:3
	jal	jal		1:int64:ents;2:string:entt;3:string:entu;4:bool:entv	refs/dofus-deobfs/protos/filtered/jal.proto:3
	jam	jam		1:int64:entz	refs/dofus-deobfs/protos/filtered/jam.proto:3
	jan	jan			refs/dofus-deobfs/protos/filtered/jan.proto:3
	jao	jao		1:int32:enug	refs/dofus-deobfs/protos/filtered/jao.proto:3
	jaq	jaq		1:int32:enul	refs/dofus-deobfs/protos/filtered/jaq.proto:3
	jar	jar		1:int32:enup	refs/dofus-deobfs/protos/filtered/jar.proto:3
	jas	jas		1:int32:enut	refs/dofus-deobfs/protos/filtered/jas.proto:3
	jat	jat		1:jcn:enux	refs/dofus-deobfs/protos/filtered/jat.proto:4
	jau	jau		1:jcn:envb	refs/dofus-deobfs/protos/filtered/jau.proto:4
	jav	jav		1:jco:envf	refs/dofus-deobfs/protos/filtered/jav.proto:4
	jaw	jaw		1:repeated jgc:envj	refs/dofus-deobfs/protos/filtered/jaw.proto:4
	jax	jax		2:jgc:envn	refs/dofus-deobfs/protos/filtered/jax.proto:4
	jay	jay		1:int32:envr;2:bool:envs	refs/dofus-deobfs/protos/filtered/jay.proto:3
	jaz	jaz		1:int32:envw	refs/dofus-deobfs/protos/filtered/jaz.proto:3
	jba	jba		1:repeated jgc:enwa;2:int64:enwb	refs/dofus-deobfs/protos/filtered/jba.proto:4
	jbb	jbb		1:jgc:enwf	refs/dofus-deobfs/protos/filtered/jbb.proto:4
	jbc	jbc		1:jgc:enwj	refs/dofus-deobfs/protos/filtered/jbc.proto:4
	jbd	jbd		1:jcn:enwn	refs/dofus-deobfs/protos/filtered/jbd.proto:4
	jbe	jbe		1:jco:enwr	refs/dofus-deobfs/protos/filtered/jbe.proto:4
	jbg	jbg			refs/dofus-deobfs/protos/filtered/jbg.proto:3
	jbh	jbh		1:int32:enwz	refs/dofus-deobfs/protos/filtered/jbh.proto:3
	jbi	jbi			refs/dofus-deobfs/protos/filtered/jbi.proto:3
	jbj	jbj		1:int32:enxg	refs/dofus-deobfs/protos/filtered/jbj.proto:3
	jbk	jbk		1:repeated int64:enxk	refs/dofus-deobfs/protos/filtered/jbk.proto:3
	jbl	jbl		1:bool:enxo	refs/dofus-deobfs/protos/filtered/jbl.proto:3
	jbm	jbm		1:int64:enxs	refs/dofus-deobfs/protos/filtered/jbm.proto:3
	jbn	jbn		1:int64:enxw	refs/dofus-deobfs/protos/filtered/jbn.proto:3
	jbo	jbo		1:bool:enya	refs/dofus-deobfs/protos/filtered/jbo.proto:3
	jbp	jbp			refs/dofus-deobfs/protos/filtered/jbp.proto:3
	jbs	jbs		1:int32:enyh;2:jbq:enyi	refs/dofus-deobfs/protos/filtered/jbs.proto:3
	jbt	jbt		1:bool:enym	refs/dofus-deobfs/protos/filtered/jbt.proto:3
	jbu	jbu		1:jgz:enyq;2:repeated jnn:enyr;3:int32:enys;4:bool:enyt	refs/dofus-deobfs/protos/filtered/jbu.proto:5
	jbv	jbv		1:repeated int64:enyx	refs/dofus-deobfs/protos/filtered/jbv.proto:3
	jbw	jbw		1:jnn:enzb	refs/dofus-deobfs/protos/filtered/jbw.proto:4
	jbx	jbx		1:int32:enzf	refs/dofus-deobfs/protos/filtered/jbx.proto:3
	jby	jby		1:bool:enzj	refs/dofus-deobfs/protos/filtered/jby.proto:3
	jbz	jbz		1:repeated jfw:enzn	refs/dofus-deobfs/protos/filtered/jbz.proto:4
	jca	jca		1:repeated jfz:enzr	refs/dofus-deobfs/protos/filtered/jca.proto:4
	jcb	jcb		1:int32:enzv;2:bool:enzw	refs/dofus-deobfs/protos/filtered/jcb.proto:3
	jcc	jcc		1:jgz:eoaa;2:int32:eoab	refs/dofus-deobfs/protos/filtered/jcc.proto:4
	jcd	jcd		1:jgz:eoaf	refs/dofus-deobfs/protos/filtered/jcd.proto:4
	jcf	jcf			refs/dofus-deobfs/protos/filtered/jcf.proto:3
	jcg	jcg		1:repeated jcj:eoan	refs/dofus-deobfs/protos/filtered/jcg.proto:4
	jcj	jcj		1:int32:eoar;2:jch:eoas;3:string:eoat;4:jmz:eoau;5:int64:eoav	refs/dofus-deobfs/protos/filtered/jcj.proto:4
	jdt	jdt		1:string:eoba;2:string:eobb	refs/dofus-deobfs/protos/filtered/jdt.proto:3
	jfp	jfp		1:int64:eoir;2:jii:eois;3:jfn:eoit	refs/dofus-deobfs/protos/filtered/jfp.proto:20
	jfp+jfn	.jfn		1:jie:eoik;2:jex:eoil;3:jfl:eoim	refs/dofus-deobfs/protos/filtered/jfp.proto:24
	jfp+jfn+jex	.jex		4:jeo:eoft;5:jep:eofu;6:jes:eofv;7:jev:eofw;8:jnx:eofx;9:jnu:eofy;10:int32:eofz	refs/dofus-deobfs/protos/filtered/jfp.proto:30
	jfp+jfn+jex+jeo	.jeo		1:string:eoei;2:jel:eoej;3:jem:eoek	refs/dofus-deobfs/protos/filtered/jfp.proto:40
	jfp+jfn+jex+jeo+jel	.jel		1:repeated jcu:eodu;2:jcr:eodv;3:repeated jei:eodw;4:int64:eodx;5:jhz:eody;6:jej:eodz	refs/dofus-deobfs/protos/filtered/jfp.proto:46
	jfp+jfn+jex+jeo+jel+jei	.jei		3:jea:eodb;4:jlg:eodc;5:jeb:eodd;6:jec:eode;7:jed:eodf;8:jee:eodg;9:jef:eodh;10:jeg:eodi;11:int32:eodj	refs/dofus-deobfs/protos/filtered/jfp.proto:53
	jfp+jfn+jex+jeo+jel+jei+jea	.jea		1:repeated jdy:eobk	refs/dofus-deobfs/protos/filtered/jfp.proto:65
	jfp+jfn+jex+jeo+jel+jei+jea+jdy	.jdy		1:jie:eobf;2:int32:eobg	refs/dofus-deobfs/protos/filtered/jfp.proto:67
	jfp+jfn+jex+jeo+jel+jei+jeb	.jeb		1:jft:eobo;2:jct:eobp	refs/dofus-deobfs/protos/filtered/jfp.proto:72
	jfp+jfn+jex+jeo+jel+jei+jec	.jec		1:int32:eobt;2:string:eobu	refs/dofus-deobfs/protos/filtered/jfp.proto:76
	jfp+jfn+jex+jeo+jel+jei+jed	.jed		1:int32:eoby;2:string:eoca	refs/dofus-deobfs/protos/filtered/jfp.proto:80
	jfp+jfn+jex+jeo+jel+jei+jee	.jee		1:int32:eocf;2:int32:eoch;3:int32:eoci;4:int32:eock	refs/dofus-deobfs/protos/filtered/jfp.proto:84
	jfp+jfn+jex+jeo+jel+jei+jef	.jef		1:jcl:eocp;2:string:eocq;3:int32:eocr	refs/dofus-deobfs/protos/filtered/jfp.proto:90
	jfp+jfn+jex+jeo+jel+jei+jeg	.jeg		1:int32:eocv;2:int32:eocw;3:string:eocx	refs/dofus-deobfs/protos/filtered/jfp.proto:95
	jfp+jfn+jex+jeo+jel+jej	.jej		1:int32:eodp;2:int32:eodq	refs/dofus-deobfs/protos/filtered/jfp.proto:101
	jfp+jfn+jex+jeo+jem	.jem		1:string:eoed;2:int32:eoee	refs/dofus-deobfs/protos/filtered/jfp.proto:106
	jfp+jfn+jex+jep	.jep		1:jon:eoep;2:int32:eoeq	refs/dofus-deobfs/protos/filtered/jfp.proto:111
	jfp+jfn+jex+jes	.jes		1:jmt:eofa;2:int32:eofb;3:jcq:eofc;4:jeq:eofd	refs/dofus-deobfs/protos/filtered/jfp.proto:115
	jfp+jfn+jex+jes+jeq	.jeq		1:int32:eoeu;2:repeated jmt:eoew	refs/dofus-deobfs/protos/filtered/jfp.proto:120
	jfp+jfn+jex+jev	.jev		1:int32:eofm;2:jcr:eofn;3:int32:eofo;4:jet:eofp	refs/dofus-deobfs/protos/filtered/jfp.proto:125
	jfp+jfn+jex+jev+jet	.jet		1:repeated int32:eofh;2:repeated int32:eofi	refs/dofus-deobfs/protos/filtered/jfp.proto:130
	jfp+jfn+jfl	.jfl		1:jfq:eohz;2:int32:eoia;3:jlb:eoib;4:repeated int32:eoic;5:jfd:eoid;6:jfi:eoie;7:jfj:eoif	refs/dofus-deobfs/protos/filtered/jfp.proto:136
	jfp+jfn+jfl+jfd	.jfd		1:string:eogq;2:jho:eogr;3:int32:eogs;4:int32:eogt;5:bool:eogu;6:jfa:eogv;7:jfb:eogw	refs/dofus-deobfs/protos/filtered/jfp.proto:146
	jfp+jfn+jfl+jfd+jfa	.jfa		1:int32:eogf;2:jhz:eogg;3:int32:eogh;4:jcr:eogi	refs/dofus-deobfs/protos/filtered/jfp.proto:156
	jfp+jfn+jfl+jfd+jfb	.jfb		1:int32:eogm	refs/dofus-deobfs/protos/filtered/jfp.proto:162
	jfp+jfn+jfl+jfi	.jfi		1:jff:eohn;2:jfg:eoho	refs/dofus-deobfs/protos/filtered/jfp.proto:166
	jfp+jfn+jfl+jfi+jff	.jff		1:int32:eohb;2:int32:eohc;3:int32:eohd;4:jhz:eohe	refs/dofus-deobfs/protos/filtered/jfp.proto:171
	jfp+jfn+jfl+jfi+jfg	.jfg		1:int32:eohi;2:int32:eohj	refs/dofus-deobfs/protos/filtered/jfp.proto:177
	jfp+jfn+jfl+jfj	.jfj		1:int32:eoht;2:int32:eohu;3:int64:eohv	refs/dofus-deobfs/protos/filtered/jfp.proto:182
	jfq	jfq		1:jdc:eoix;2:bool:eoiy;3:jfp:eoiz	refs/dofus-deobfs/protos/filtered/jfq.proto:5
	jft	jft		1:string:eojl;2:string:eojm;3:string:eojn;4:jog:eojp;5:jfr:eojq	refs/dofus-deobfs/protos/filtered/jft.proto:5
	jft+jfr	.jfr		1:int64:eojd;2:int32:eoje;3:int32:eojf;4:int32:eojg;5:jof:eojh	refs/dofus-deobfs/protos/filtered/jft.proto:11
	jfw	jfw		1:int32:eokc;2:int32:eokd;3:repeated jmu:eoke;4:int64:eokf;5:int32:eokg;6:int32:eokh;7:repeated jmu:eoki;8:jfu:eokj	refs/dofus-deobfs/protos/filtered/jfw.proto:5
	jfw+jfu	.jfu		1:repeated jfz:eoju;2:int32:eojv;3:int32:eojw;4:int32:eojx	refs/dofus-deobfs/protos/filtered/jfw.proto:14
	jfz	jfz		1:int32:eokn;2:repeated jfx:eoko;3:string:eokp;4:int32:eokq;5:int32:eokr	refs/dofus-deobfs/protos/filtered/jfz.proto:3
	jgc	jgc		1:int32:eokv;2:repeated jgd:eokw;3:int32:eokx;4:int32:eoky;5:jga:eokz	refs/dofus-deobfs/protos/filtered/jgc.proto:4
	jgd	jgd		1:int64:eold;2:int32:eole;3:repeated int64:eolf	refs/dofus-deobfs/protos/filtered/jgd.proto:3
	jgz	jgz		1:int64:eool;2:jgx:eoom;3:jhc:eoon	refs/dofus-deobfs/protos/filtered/jgz.proto:15
	jgz+jgx	.jgx		1:string:eoob;2:int32:eooc;4:jgv:eooe;5:jol:eoof;6:jgk:eoog	refs/dofus-deobfs/protos/filtered/jgz.proto:21
	jgz+jgx+jgv	.jgv		1:jie:eonq;2:int32:eonr;3:jlg:eons;4:jft:eont;5:int32:eonu;6:jgt:eonw	refs/dofus-deobfs/protos/filtered/jgz.proto:29
	jgz+jgx+jgv+jgt	.jgt		1:jcr:eoni;2:jgp:eonj;3:jgq:eonk;4:jgr:eonl	refs/dofus-deobfs/protos/filtered/jgz.proto:38
	jgz+jgx+jgv+jgt+jgp	.jgp		1:jgn:eomm;2:int32:eomn;3:int32:eomo	refs/dofus-deobfs/protos/filtered/jgz.proto:45
	jgz+jgx+jgv+jgt+jgq	.jgq		1:jhg:eoms;2:int32:eomt;3:jcq:eomu;4:jms:eomv;5:jho:eomw;6:repeated jhf:eomx;7:int32:eomy	refs/dofus-deobfs/protos/filtered/jgz.proto:55
	jgz+jgx+jgv+jgt+jgr	.jgr		1:jms:eond;2:repeated jhf:eone	refs/dofus-deobfs/protos/filtered/jgz.proto:64
	jgz+jgx+jgk	.jgk		1:int32:eoly;2:jcr:eolz;3:jcp:eoma;4:int64:eomb;5:int64:eomc;6:jho:eomd;7:int32:eome;8:int64:eomf;9:int32:eomg;10:jgi:eomi	refs/dofus-deobfs/protos/filtered/jgz.proto:70
	jgz+jgx+jgk+jgi	.jgi		1:int64:eolo;2:int32:eolp;3:jcq:eolq;4:int32:eolr;5:int32:eols;6:bool:eolt;7:jgg:eolu	refs/dofus-deobfs/protos/filtered/jgz.proto:81
	jgz+jgx+jgk+jgi+jgg	.jgg		1:string:eolj;2:int64:eolk	refs/dofus-deobfs/protos/filtered/jgz.proto:89
	jhc	jhc		1:string:eoox;2:int32:eooy;3:jcr:eooz;4:repeated int32:eopa;5:int32:eopb;6:jha:eopc	refs/dofus-deobfs/protos/filtered/jhc.proto:4
	jhc+jha	.jha		1:int32:eoos;2:int32:eoot	refs/dofus-deobfs/protos/filtered/jhc.proto:11
	jhf	jhf		1:int32:eopl;2:int32:eopm;3:jie:eopn;4:jhd:eopo	refs/dofus-deobfs/protos/filtered/jhf.proto:5
	jhf+jhd	.jhd		1:int32:eopg;2:jhg:eoph	refs/dofus-deobfs/protos/filtered/jhf.proto:10
	jhg	jhg		1:int32:eops;2:int32:eopt;3:int32:eopu;4:int32:eopv	refs/dofus-deobfs/protos/filtered/jhg.proto:3
	jhi	jhi		1:int32:eopz;2:jhj:eoqa;3:jhk:eoqb;4:jhl:eoqc	refs/dofus-deobfs/protos/filtered/jhi.proto:6
	jhj	jhj		1:int64:eoqh	refs/dofus-deobfs/protos/filtered/jhj.proto:3
	jhk	jhk		1:int32:eoql;2:int32:eoqm;3:int32:eoqn;4:int32:eoqo;5:int32:eoqp;6:int32:eoqq	refs/dofus-deobfs/protos/filtered/jhk.proto:3
	jhl	jhl		1:int32:eoqu;2:int32:eoqv;3:int32:eoqw;4:int32:eoqx;5:int32:eoqy;6:int32:eoqz;7:int32:eora	refs/dofus-deobfs/protos/filtered/jhl.proto:3
	jhm	jhm		1:int64:eore;2:string:eorf;3:int32:eorg;4:jcr:eorh;5:int32:eori;6:int64:eorj;7:string:eork;8:string:eorl;9:jho:eorm	refs/dofus-deobfs/protos/filtered/jhm.proto:5
	jho	jho		1:Status:eorq;2:string:eorr	refs/dofus-deobfs/protos/filtered/jho.proto:3
	jht	jht		1:jhq:eosf;2:jhr:eosg	refs/dofus-deobfs/protos/filtered/jht.proto:3
	jht+jhq	.jhq		1:string:eorw	refs/dofus-deobfs/protos/filtered/jht.proto:8
	jht+jhr	.jhr		1:string:eosa;2:string:eosb	refs/dofus-deobfs/protos/filtered/jht.proto:11
	jhu	jhu		1:jgz:eosl;2:int32:eosm	refs/dofus-deobfs/protos/filtered/jhu.proto:4
	jhv	jhv		1:jhm:eosq;2:string:eosr;3:int64:eoss	refs/dofus-deobfs/protos/filtered/jhv.proto:4
	jhw	jhw		1:int64:eosw;2:int64:eosx;3:int64:eosy;4:int64:eosz;5:int64:eota;6:jhz:eotb;7:int32:eotc;8:repeated jhi:eotd;9:repeated jph:eote;10:int64:eotf	refs/dofus-deobfs/protos/filtered/jhw.proto:6
	jhz	jhz		1:jcq:eotq;2:int32:eotr;3:int32:eots;4:int64:eott;5:int64:eotu;6:jhx:eotv	refs/dofus-deobfs/protos/filtered/jhz.proto:5
	jhz+jhx	.jhx		1:int32:eotj;2:int32:eotk;3:int32:eotl;4:jct:eotm	refs/dofus-deobfs/protos/filtered/jhz.proto:12
	jic	jic		1:int32:eoug;2:int32:eouh;3:repeated jia:eoui;4:repeated jia:eouj;5:bool:eouk;6:int32:eoul	refs/dofus-deobfs/protos/filtered/jic.proto:3
	jic+jia	.jia		1:int32:eotz;2:int32:eoua;3:int32:eoub	refs/dofus-deobfs/protos/filtered/jic.proto:10
	jid	jid		1:int32:eouq;2:int32:eour;3:int32:eous;4:bool:eout	refs/dofus-deobfs/protos/filtered/jid.proto:3
	jie	jie		1:int32:eoux;2:repeated int32:eouy;3:repeated int32:eouz;4:repeated int32:eova;5:repeated jih:eovb	refs/dofus-deobfs/protos/filtered/jie.proto:4
	jih	jih		1:jif:eovf;2:int32:eovg;3:jie:eovh	refs/dofus-deobfs/protos/filtered/jih.proto:4
	jii	jii		1:int64:eovl;2:int32:eovn;3:jdf:eovp;4:int64:eovq	refs/dofus-deobfs/protos/filtered/jii.proto:4
	jij	jij		1:jdc:eovv;2:string:eovw	refs/dofus-deobfs/protos/filtered/jij.proto:4
	jim	jim		1:int32:eowa;2:jik:eowb;3:int64:eowc	refs/dofus-deobfs/protos/filtered/jim.proto:3
	jin	jin		1:jim:eowg;2:repeated jgz:eowh;3:repeated jgz:eowi;4:jiq:eowj	refs/dofus-deobfs/protos/filtered/jin.proto:6
	jiq	jiq		1:jio:eown;2:int64:eowo	refs/dofus-deobfs/protos/filtered/jiq.proto:3
	jir	jir		1:bool:eows;2:bool:eowt;3:bool:eowu;4:bool:eowv	refs/dofus-deobfs/protos/filtered/jir.proto:3
	jit	jit		1:int64:eowz;2:int32:eoxa;3:int32:eoxb;4:int32:eoxc;5:jcr:eoxd;6:bool:eoxe;7:jiu:eoxf;8:jiv:eoxg;9:jiw:eoxh;10:jix:eoxi	refs/dofus-deobfs/protos/filtered/jit.proto:8
	jiu	jiu		1:int32:eoxn	refs/dofus-deobfs/protos/filtered/jiu.proto:3
	jiv	jiv		1:int32:eoxr;2:int64:eoxs	refs/dofus-deobfs/protos/filtered/jiv.proto:3
	jiw	jiw		1:int32:eoxw;2:int32:eoxx	refs/dofus-deobfs/protos/filtered/jiw.proto:3
	jix	jix		1:string:eoyb	refs/dofus-deobfs/protos/filtered/jix.proto:3
	jiy	jiy		1:int32:eoyf;2:jcx:eoyg;3:repeated jja:eoyh;4:repeated int32:eoyi;5:repeated jir:eoyj	refs/dofus-deobfs/protos/filtered/jiy.proto:6
	jja	jja		1:jdc:eoyn;2:int64:eoyo;3:jcq:eoyp;4:jcy:eoyq;5:int32:eoyr;6:jjf:eoys;7:jje:eoyt	refs/dofus-deobfs/protos/filtered/jja.proto:8
	jjd	jjd		1:int32:eozd;2:jcx:eoze;3:int64:eozf;4:bool:eozg;5:repeated jjb:eozh	refs/dofus-deobfs/protos/filtered/jjd.proto:6
	jjd+jjb	.jjb		1:jja:eoyy;2:jir:eoyz	refs/dofus-deobfs/protos/filtered/jjd.proto:12
	jje	jje		1:int32:eozl;2:int32:eozm;3:bool:eozn;4:bool:eozo;5:bool:eozp;6:bool:eozq;7:bool:eozr	refs/dofus-deobfs/protos/filtered/jje.proto:3
	jjf	jjf		1:repeated jjh:eozv;2:jcm:eozw	refs/dofus-deobfs/protos/filtered/jjf.proto:5
	jjh	jjh		1:int64:epab;2:jjk:epac;3:jjl:epad;4:jjm:epae;5:jjn:epaf	refs/dofus-deobfs/protos/filtered/jjh.proto:7
	jjk	jjk		1:string:epap;2:int32:epaq;3:jji:epar	refs/dofus-deobfs/protos/filtered/jjk.proto:3
	jjk+jji	.jji		1:string:epak;2:string:epal	refs/dofus-deobfs/protos/filtered/jjk.proto:7
	jjl	jjl		1:int32:epav;2:int32:epaw;3:int64:epax	refs/dofus-deobfs/protos/filtered/jjl.proto:3
	jjm	jjm		1:int32:epbb;2:int32:epbc	refs/dofus-deobfs/protos/filtered/jjm.proto:3
	jjn	jjn		1:int32:epbg;2:int32:epbh;3:int32:epbi;4:string:epbj	refs/dofus-deobfs/protos/filtered/jjn.proto:3
	jjo	jjo		1:repeated int32:epbn;2:repeated int32:epbo	refs/dofus-deobfs/protos/filtered/jjo.proto:3
	jjp	jjp		1:int32:epbs;2:int64:epbt;3:jjt:epbu	refs/dofus-deobfs/protos/filtered/jjp.proto:4
	jjt	jjt		1:int32:epby;2:int64:epbz;3:int32:epca;4:jjr:epcb;5:int32:epcc;6:int32:epcd;7:int32:epce;8:jjx:epcf;9:jjy:epcg;10:jjz:epch	refs/dofus-deobfs/protos/filtered/jjt.proto:6
	jjx	jjx		1:int32:epcs;2:int32:epct;3:int32:epcv;4:int32:epcx;5:jjv:epcz	refs/dofus-deobfs/protos/filtered/jjx.proto:3
	jjx+jjv	.jjv		1:int32:epcm;2:int32:epcn;3:int32:epco	refs/dofus-deobfs/protos/filtered/jjx.proto:11
	jjy	jjy		1:int32:epde	refs/dofus-deobfs/protos/filtered/jjy.proto:3
	jjz	jjz		1:int32:epdi;2:int32:epdj;3:int32:epdk;4:int32:epdl	refs/dofus-deobfs/protos/filtered/jjz.proto:3
	jkf	jkf		1:int64:epdw;2:jdc:epdx;3:int32:epdy;4:int32:epdz;5:int32:epea;6:jka:epeb;7:int32:epec;8:repeated jkd:eped;9:bool:epee	refs/dofus-deobfs/protos/filtered/jkf.proto:4
	jkf+jkd	.jkd		1:int32:epdp;2:int32:epdq;3:int32:epdr;4:jkb:epds	refs/dofus-deobfs/protos/filtered/jkf.proto:21
	jkg	jkg		1:int32:epei;2:int64:epej;3:int32:epek	refs/dofus-deobfs/protos/filtered/jkg.proto:3
	jkh	jkh		1:int32:epeo;2:int32:epep	refs/dofus-deobfs/protos/filtered/jkh.proto:3
	jki	jki		1:int64:epet;2:repeated jkh:epeu;3:int32:epev;4:int32:epew	refs/dofus-deobfs/protos/filtered/jki.proto:4
	jkz	jkz		1:jda:ephl;2:int32:ephm;3:jkl:ephn;4:jkx:epho	refs/dofus-deobfs/protos/filtered/jkz.proto:5
	jkz+jkl	.jkl		1:repeated jkj:epfg;2:int64:epfh	refs/dofus-deobfs/protos/filtered/jkz.proto:10
	jkz+jkl+jkj	.jkj		1:int32:epfa;2:int32:epfb;3:int32:epfc	refs/dofus-deobfs/protos/filtered/jkz.proto:13
	jkz+jkx	.jkx		1:int64:ephc;2:bool:ephd;3:jkt:ephe;4:jku:ephf;5:jkv:ephg	refs/dofus-deobfs/protos/filtered/jkz.proto:19
	jkz+jkx+jkt	.jkt		1:int32:epgp;2:repeated jkr:epgq	refs/dofus-deobfs/protos/filtered/jkz.proto:27
	jkz+jkx+jkt+jkr	.jkr		1:jko:epgj;2:jkp:epgk	refs/dofus-deobfs/protos/filtered/jkz.proto:30
	jkz+jkx+jkt+jkr+jko	.jko		1:int64:epfl;2:bool:epfm;3:int64:epfn;4:bool:epfo;5:int64:epfp;6:bool:epfq;7:int64:epfr;8:bool:epfs;9:int64:epft;10:bool:epfu;11:int64:epfv;12:bool:epfw;13:int32:epfx	refs/dofus-deobfs/protos/filtered/jkz.proto:35
	jkz+jkx+jkt+jkr+jkp	.jkp		1:int32:epgb;2:int32:epgc;3:int32:epgd;4:int32:epge;5:int32:epgf	refs/dofus-deobfs/protos/filtered/jkz.proto:50
	jkz+jkx+jku	.jku		1:int32:epgu	refs/dofus-deobfs/protos/filtered/jkz.proto:59
	jkz+jkx+jkv	.jkv		1:jft:epgy	refs/dofus-deobfs/protos/filtered/jkz.proto:62
	jla	jla		1:jij:ephs;2:jda:epht	refs/dofus-deobfs/protos/filtered/jla.proto:5
	jlb	jlb		1:repeated jhi:ephx;2:int64:ephy;3:bool:ephz;4:jdb:epia	refs/dofus-deobfs/protos/filtered/jlb.proto:5
	jlg	jlg		1:int32:epit;2:string:epiu;3:int32:epiv;4:jle:epiw	refs/dofus-deobfs/protos/filtered/jlg.proto:5
	jlg+jle	.jle		1:jog:epio;2:jlc:epip	refs/dofus-deobfs/protos/filtered/jlg.proto:10
	jlg+jle+jlc	.jlc		1:int64:epie;2:int32:epif;3:int32:epig;4:jlh:epih;5:int32:epii;6:string:epij	refs/dofus-deobfs/protos/filtered/jlg.proto:13
	jlh	jlh		1:int32:epja;2:jdi:epjb;3:string:epjc;4:string:epjd;5:repeated int32:epje;6:repeated int32:epjf;7:int32:epjg;8:bool:epjh;9:bool:epji;10:string:epjj;11:int64:epjk;12:bool:epjl;13:int32:epjm;14:bool:epjn	refs/dofus-deobfs/protos/filtered/jlh.proto:4
	jlz	jlz		1:int32:eplj;2:int64:eplk;3:jll:epll;4:jlo:eplm;5:jlr:epln;6:jls:eplo;7:jlt:eplp;8:jlw:eplq;9:jlx:eplr	refs/dofus-deobfs/protos/filtered/jlz.proto:6
	jlz+jll	.jll		1:int64:epjr;2:string:epjs;3:jlj:epjt;4:int32:epju;5:jnf:epjv;6:int32:epjw;7:int32:epjx	refs/dofus-deobfs/protos/filtered/jlz.proto:18
	jlz+jlo	.jlo		1:int64:epkb;2:string:epkc;3:jms:epkd;4:int64:epke;5:jlm:epkf	refs/dofus-deobfs/protos/filtered/jlz.proto:32
	jlz+jlr	.jlr		1:int64:epkj;2:string:epkk;3:jlp:epkl	refs/dofus-deobfs/protos/filtered/jlz.proto:44
	jlz+jls	.jls		1:int32:epkp	refs/dofus-deobfs/protos/filtered/jlz.proto:54
	jlz+jlt	.jlt			refs/dofus-deobfs/protos/filtered/jlz.proto:57
	jlz+jlw	.jlw		1:jlu:epkw;2:jol:epkx	refs/dofus-deobfs/protos/filtered/jlz.proto:59
	jlz+jlx	.jlx		1:jol:eplb;2:int64:eplc;3:int64:epld;4:string:eple;5:string:eplf	refs/dofus-deobfs/protos/filtered/jlz.proto:68
	jma	jma		1:int32:eplw;2:bool:eplx;3:bool:eply;4:jdt:eplz;5:bool:epma;6:int64:epmb;7:bool:epmd;8:bool:epme;9:jlg:epmf;10:int32:epmg;11:int32:epmh;12:repeated int32:epmi	refs/dofus-deobfs/protos/filtered/jma.proto:5
	jmh	jmh		1:int32:epni;2:int32:epnj;3:jmc:epnk;4:jmd:epnl;5:jme:epnm;6:jmf:epnn	refs/dofus-deobfs/protos/filtered/jmh.proto:6
	jmh+jmc	.jmc		1:jma:epmm;2:jms:epmn	refs/dofus-deobfs/protos/filtered/jmh.proto:15
	jmh+jmd	.jmd		1:repeated int32:epmr;2:repeated jma:epms	refs/dofus-deobfs/protos/filtered/jmh.proto:19
	jmh+jme	.jme		1:jma:epmw;2:jmr:epmx	refs/dofus-deobfs/protos/filtered/jmh.proto:23
	jmh+jmf	.jmf		1:jma:epnb;2:jms:epnc;3:repeated int32:epnd;4:int64:epne	refs/dofus-deobfs/protos/filtered/jmh.proto:27
	jmj	jmj		1:int32:epns;2:jmk:epnt;3:jmq:epnu;4:jml:epnv;5:jmm:epnw;6:jmn:epnx;7:jmo:epny;8:jmp:epnz	refs/dofus-deobfs/protos/filtered/jmj.proto:10
	jmk	jmk		1:int32:epoe;2:int32:epof	refs/dofus-deobfs/protos/filtered/jmk.proto:3
