nom_message_clair	nom_complet	opcode_ou_typeurl	direction	champs	fichier:ligne
ExchangeJobIndexStartedEvent	ExchangeJobIndexStartedEvent	imo	S2C	1:List<int>:eflu	refs/otomai/libs/Bubble.Shared/Protocol/Game/Imo.cs:10
ExchangeHandleMountsRequest	ExchangeHandleMountsRequest	imr	C2S	1:List<int>:efly;2:Imp:eflz	refs/otomai/libs/Bubble.Shared/Protocol/Game/Imr.cs:10
ExchangeBidHouseSearchRequest	ExchangeBidHouseSearchRequest	ims	C2S	1:int:object_gid;2:bool:follow;3:int:object_gid2	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ims.cs:10
ExchangeBidSellerStartedEvent	ExchangeBidSellerStartedEvent	imv	S2C	1:SellingConditions:efmp;2:List<Imt>:efmq	refs/otomai/libs/Bubble.Shared/Protocol/Game/Imv.cs:10
Imt	ExchangeBidSellerStartedEvent+Imt	.imt		1:int:efmj;2:BidItem:efmk;3:long:efml	refs/otomai/libs/Bubble.Shared/Protocol/Game/Imv.cs:24
ExchangeBidHouseOfflineSoldItemsEvent	ExchangeBidHouseOfflineSoldItemsEvent	imw	S2C	1:List<ObjectGidWithQuantity>:bid_house_items	refs/otomai/libs/Bubble.Shared/Protocol/Game/Imw.cs:10
ExchangeBidHouseBuyRequest	ExchangeBidHouseBuyRequest	imx	C2S	1:int:bid_item_uid;2:int:quantity;3:long:price	refs/otomai/libs/Bubble.Shared/Protocol/Game/Imx.cs:10
ExchangeBidHouseGenericItemRemovedEvent	ExchangeBidHouseGenericItemRemovedEvent	imy	S2C	1:int:efne;2:Dictionary<bool, long>:efnf	refs/otomai/libs/Bubble.Shared/Protocol/Game/Imy.cs:10
ExchangeTypesExchangerDescriptionForUserEvent	ExchangeTypesExchangerDescriptionForUserEvent	imz	S2C	1:int:efnj;2:List<int>:efnk	refs/otomai/libs/Bubble.Shared/Protocol/Game/Imz.cs:10
ExchangeNpcShopStartedEvent	ExchangeNpcShopStartedEvent	ina	S2C	1:List<ItemMinimalInformation>:efno;2:int:efnp;3:long:efnq	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ina.cs:10
ExchangeRequestedTradeEvent	ExchangeRequestedTradeEvent	inb	S2C	1:long:source_id;2:Jcx:exchange_type;3:bool:efnw;4:long:target_id	refs/otomai/libs/Bubble.Shared/Protocol/Game/Inb.cs:10
ExchangeCraftStartedEvent	ExchangeCraftStartedEvent	inc	S2C	1:int:efoc	refs/otomai/libs/Bubble.Shared/Protocol/Game/Inc.cs:10
ExchangeMountsStableAddedEvent	ExchangeMountsStableAddedEvent	ind	S2C	1:List<MountData>:efoh;2:bool:efoi;3:int:efoj;4:List<MountData>:efol	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ind.cs:10
ExchangeTypesItemsExchangerDescriptionForUserEvent	ExchangeTypesItemsExchangerDescriptionForUserEvent	ing	S2C	1:int:object_gid;2:List<BidExchangerObject>:item_descriptions;3:int:object_type	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ing.cs:10
BidExchangerObject	ExchangeTypesItemsExchangerDescriptionForUserEvent+BidExchangerObject	.BidExchangerObject		1:int:uid;2:int:gid;3:List<long>:prices;4:List<ObjectEffect>:effects;5:int:type	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ing.cs:27
ExchangeTaxCollectorEquipmentRequest	ExchangeTaxCollectorEquipmentRequest	inh	C2S	1:string:efpd	refs/otomai/libs/Bubble.Shared/Protocol/Game/Inh.cs:10
ExchangeCraftPaymentModificationRequest	ExchangeCraftPaymentModificationRequest	ini	C2S	1:long:efph;2:long:efpi	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ini.cs:10
ObjectAveragePricesErrorEvent	ObjectAveragePricesErrorEvent	inj	S2C		refs/otomai/libs/Bubble.Shared/Protocol/Game/Inj.cs:10
ExchangeBidHouseItemAddedEvent	ExchangeBidHouseItemAddedEvent	ink	S2C	1:BidItem:efpp;2:long:efpq;3:long:efpr	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ink.cs:10
ExchangeMultiCraftCrafterStartedEvent	ExchangeMultiCraftCrafterStartedEvent	inl	S2C	1:int:efpv	refs/otomai/libs/Bubble.Shared/Protocol/Game/Inl.cs:10
ExchangeBidHouseTypeRequest	ExchangeBidHouseTypeRequest	inm	C2S	1:int:efpz;2:bool:efqa	refs/otomai/libs/Bubble.Shared/Protocol/Game/Inm.cs:10
SellingConditions	SellingConditions	inn		1:int:efqe;2:List<int>:efqf;3:int:efqg;4:List<long>:efqh;5:List<int>:efqi;6:int:efqj;7:int:efqk;8:float:efql;9:float:efqm	refs/otomai/libs/Bubble.Shared/Protocol/Game/Inn.cs:10
ExchangeItemAutoCraftStoppedEvent	ExchangeItemAutoCraftStoppedEvent	inq	S2C	1:Ino:efqq	refs/otomai/libs/Bubble.Shared/Protocol/Game/Inq.cs:10
ExchangePlayerRequest	ExchangePlayerRequest	inr	C2S	1:long:target_id	refs/otomai/libs/Bubble.Shared/Protocol/Game/Inr.cs:10
ExchangeMoneyMovementLimitEvent	ExchangeMoneyMovementLimitEvent	ins	S2C	1:long:efqy	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ins.cs:10
ExchangeStartedWithMultiTabStorageEvent	ExchangeStartedWithMultiTabStorageEvent	int	S2C	1:Jcx:efrc;2:int:efrd;3:int:efre	refs/otomai/libs/Bubble.Shared/Protocol/Game/Int.cs:10
ExchangeKamaModifiedEvent	ExchangeKamaModifiedEvent	inu	S2C	1:bool:efri;2:long:efrj	refs/otomai/libs/Bubble.Shared/Protocol/Game/Inu.cs:10
ExchangeObjectMoveAndSetReadyRequest	ExchangeObjectMoveAndSetReadyRequest	inv	C2S	1:bool:efrn;2:int:efro;3:int:efrp;4:int:efrq	refs/otomai/libs/Bubble.Shared/Protocol/Game/Inv.cs:10
ExchangeObjectTransferListFromInventoryRequest	ExchangeObjectTransferListFromInventoryRequest	inw	C2S	1:List<int>:efru	refs/otomai/libs/Bubble.Shared/Protocol/Game/Inw.cs:10
ExchangeObjectTransferAllToInventoryRequest	ExchangeObjectTransferAllToInventoryRequest	inx	C2S	1:long:efry	refs/otomai/libs/Bubble.Shared/Protocol/Game/Inx.cs:10
ExchangeCraftResultEvent	ExchangeCraftResultEvent	ioe	S2C	1:Inz:efsj;2:int:efsk;3:Ioc:efsm	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ioe.cs:10
Ioc	ExchangeCraftResultEvent+Ioc	.ioc		1:float:efsc;2:Ioa:efsd;3:ObjectItem:efsf	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ioe.cs:50
ExchangeObjectTransferAllFromInventoryRequest	ExchangeObjectTransferAllFromInventoryRequest	iof	C2S		refs/otomai/libs/Bubble.Shared/Protocol/Game/Iof.cs:10
ExchangeMultiCraftSetCrafterCanUseHisResourcesRequest	ExchangeMultiCraftSetCrafterCanUseHisResourcesRequest	iog	C2S	1:bool:efsu	refs/otomai/libs/Bubble.Shared/Protocol/Game/Iog.cs:10
ExchangeBoughtEvent	ExchangeBoughtEvent	ioh	S2C	1:Dictionary<string, bool>:efsy	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ioh.cs:10
ExchangePodsModifiedEvent	ExchangePodsModifiedEvent	ioi	S2C	1:bool:eftc;2:int:eftd;3:int:efte	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ioi.cs:10
ExchangeObjectModifiedInBagEvent	ExchangeObjectModifiedInBagEvent	ioj	S2C	1:ObjectItemInventory:efti;2:bool:eftj	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ioj.cs:10
ExchangeObjectTransferListWithQuantityToInventoryRequest	ExchangeObjectTransferListWithQuantityToInventoryRequest	iok	C2S	1:List<ObjectUidWithQuantity>:eftn;2:int:efto	refs/otomai/libs/Bubble.Shared/Protocol/Game/Iok.cs:10
JobBookSubscribeRequest	JobBookSubscribeRequest	iol	C2S	1:List<int>:eftt	refs/otomai/libs/Bubble.Shared/Protocol/Game/Iol.cs:10
ExchangeObjectsSellRequest	ExchangeObjectsSellRequest	ioo	C2S	1:List<Iom>:efuc	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ioo.cs:10
Iom	ExchangeObjectsSellRequest+Iom	.iom		1:int:eftx;2:int:efty	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ioo.cs:21
ExchangeObjectsRemovedEvent	ExchangeObjectsRemovedEvent	iop	S2C	1:bool:efug;2:List<int>:efuh;3:bool:efui	refs/otomai/libs/Bubble.Shared/Protocol/Game/Iop.cs:10
ExchangeBidPriceEvent	ExchangeBidPriceEvent	ios	S2C	1:Ioq:efur;2:long:efus;3:int:efut	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ios.cs:10
Ioq	ExchangeBidPriceEvent+Ioq	.ioq		1:bool:efum;2:List<long>:efun	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ios.cs:27
ExchangeStoppedEvent	ExchangeStoppedEvent	iot	S2C	1:long:efux	refs/otomai/libs/Bubble.Shared/Protocol/Game/Iot.cs:10
ExchangeReadyRequest	ExchangeReadyRequest	iou	C2S	1:string:efvb;2:int:step;3:bool:ready	refs/otomai/libs/Bubble.Shared/Protocol/Game/Iou.cs:10
ExchangeObjectTransferExistingFromInventoryRequest	ExchangeObjectTransferExistingFromInventoryRequest	iov	C2S		refs/otomai/libs/Bubble.Shared/Protocol/Game/Iov.cs:10
ExchangeMountWithoutPaddockStartedEvent	ExchangeMountWithoutPaddockStartedEvent	iow	S2C	1:List<MountData>:efvk;2:List<MountData>:efvl	refs/otomai/libs/Bubble.Shared/Protocol/Game/Iow.cs:10
ExchangeCraftPaymentModifiedEvent	ExchangeCraftPaymentModifiedEvent	iox	S2C	1:long:efvp	refs/otomai/libs/Bubble.Shared/Protocol/Game/Iox.cs:10
ExchangeMultiCraftOkEvent	ExchangeMultiCraftOkEvent	ioy	S2C	1:long:efvt;2:Jcx:efvu;3:long:efvv	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ioy.cs:10
ExchangeBidHouseItemRemovedEvent	ExchangeBidHouseItemRemovedEvent	ioz	S2C	1:int:efvz;2:int:efwa	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ioz.cs:10
ExchangeFocusedReadyRequest	ExchangeFocusedReadyRequest	ipa	C2S	1:bool:efwe;2:int:efwf;3:int:efwg	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ipa.cs:10
ExchangeMountFreeFromPaddockEvent	ExchangeMountFreeFromPaddockEvent	ipb	S2C	1:string:efwk;2:MapCoordinates:efwl;3:string:efwm	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ipb.cs:10
ExchangeSetCraftRecipeRequest	ExchangeSetCraftRecipeRequest	ipc	C2S	1:int:efwq	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ipc.cs:10
ExchangePlayerMultiCraftRequest	ExchangePlayerMultiCraftRequest	ipd	C2S	1:int:efwu;2:Jcx:efwv;3:long:efww	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ipd.cs:10
ExchangeMultiCraftCrafterCanUseHisResourcesEvent	ExchangeMultiCraftCrafterCanUseHisResourcesEvent	ipe	S2C	1:bool:efxa	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ipe.cs:10
ExchangeBidHousePriceRequest	ExchangeBidHousePriceRequest	ipf	C2S	1:int:efxe	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ipf.cs:10
ExchangeCraftCountModifiedEvent	ExchangeCraftCountModifiedEvent	ipg	S2C	1:int:efxi	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ipg.cs:10
ExchangeMountsPaddockAddedEvent	ExchangeMountsPaddockAddedEvent	iph	S2C	1:List<MountData>:efxm	refs/otomai/libs/Bubble.Shared/Protocol/Game/Iph.cs:10
ExchangeStartedWithPodsEvent	ExchangeStartedWithPodsEvent	ipi	S2C	1:long:efxq;2:int:efxr;3:int:efxs;4:int:efxt;5:int:efxu;6:Jcx:efxv;7:long:efxw	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ipi.cs:10
ExchangeTaxCollectorShopStartedEvent	ExchangeTaxCollectorShopStartedEvent	ipj	S2C	1:long:efya;2:List<ObjectItemInventory>:efyb	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ipj.cs:10
ExchangeStartedEvent	ExchangeStartedEvent	ipk	S2C	1:Jcx:efyf	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ipk.cs:10
ExchangeObjectRemovedEvent	ExchangeObjectRemovedEvent	ipl	S2C	1:bool:efyj;2:int:efyk	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ipl.cs:10
ExchangeObjectUseInWorkshopRequest	ExchangeObjectUseInWorkshopRequest	ipm	C2S	1:int:efyo;2:int:efyp	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ipm.cs:10
ExchangeWeightEvent	ExchangeWeightEvent	ipn	S2C	1:int:efyt;2:int:efyu;3:int:efyv	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ipn.cs:10
ExchangeTaxCollectorEquipmentStartedEvent	ExchangeTaxCollectorEquipmentStartedEvent	ipo	S2C	1:TaxCollectorInformation:efyz;2:TaxCollectorInformation:efza	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ipo.cs:10
ExchangeCrafterJobLevelUpEvent	ExchangeCrafterJobLevelUpEvent	ipp	S2C	1:int:efze	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ipp.cs:10
ExchangeObjectMoveRequest	ExchangeObjectMoveRequest	ipq	C2S	1:int:object_uid;2:int:quantity	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ipq.cs:10
ExchangeNpcTradeStartedEvent	ExchangeNpcTradeStartedEvent	ipr	S2C	1:long:efzn	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ipr.cs:10
ExchangeBidHouseInListUpdatedEvent	ExchangeBidHouseInListUpdatedEvent	ips	S2C	1:List<long>:efzr;2:int:efzs;3:int:efzt;4:List<ObjectEffect>:efzu;5:int:efzv	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ips.cs:10
ExchangeMountsPaddockRemoveEvent	ExchangeMountsPaddockRemoveEvent	ipt	S2C	1:List<int>:efzz	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ipt.cs:10
ExchangeErrorEvent	ExchangeErrorEvent	ipw	S2C	1:ExchangeError:error_type	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ipw.cs:10
ExchangeObjectMoveAndSetReadyResponse	ExchangeObjectMoveAndSetReadyResponse	ipx	S2C	1:bool:egah	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ipx.cs:10
ExchangeObjectTransferListToInventoryRequest	ExchangeObjectTransferListToInventoryRequest	ipy	C2S	1:List<int>:egal	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ipy.cs:10
ExchangeBidHouseListRequest	ExchangeBidHouseListRequest	ipz	C2S	1:int:egap;2:bool:egaq	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ipz.cs:10
ExchangeReplayStopRequest	ExchangeReplayStopRequest	iqa	C2S		refs/otomai/libs/Bubble.Shared/Protocol/Game/Iqa.cs:10
ExchangeSoldEvent	ExchangeSoldEvent	iqb	S2C		refs/otomai/libs/Bubble.Shared/Protocol/Game/Iqb.cs:10
ExchangeTaxCollectorRequest	ExchangeTaxCollectorRequest	iqc	C2S	1:string:egba	refs/otomai/libs/Bubble.Shared/Protocol/Game/Iqc.cs:10
ExchangeStartedWithStorageEvent	ExchangeStartedWithStorageEvent	iqd	S2C	1:Jcx:egbe;2:long:egbf;3:int:egbg	refs/otomai/libs/Bubble.Shared/Protocol/Game/Iqd.cs:10
ExchangeLeaveEvent	ExchangeLeaveEvent	iqe	S2C	1:bool:egbk;2:List<long>:egbl;3:DialogType:egbm	refs/otomai/libs/Bubble.Shared/Protocol/Game/Iqe.cs:10
DecraftResultEvent	DecraftResultEvent	iqj	S2C	1:List<Iqh>:egcc	refs/otomai/libs/Bubble.Shared/Protocol/Game/Iqj.cs:10
Iqh	DecraftResultEvent+Iqh	.iqh		1:List<Iqf>:egbv;2:float:egbw;3:int:egbx;4:float:egby	refs/otomai/libs/Bubble.Shared/Protocol/Game/Iqj.cs:21
Iqf	DecraftResultEvent+Iqh+Iqf	.iqf		1:int:egbq;2:int:egbr	refs/otomai/libs/Bubble.Shared/Protocol/Game/Iqj.cs:41
ExchangeBuyRequest	ExchangeBuyRequest	iqk	C2S	1:int:object_uid;2:int:quantity	refs/otomai/libs/Bubble.Shared/Protocol/Game/Iqk.cs:10
ExchangeBidHouseGenericItemAddedEvent	ExchangeBidHouseGenericItemAddedEvent	iql	S2C	1:int:egcl	refs/otomai/libs/Bubble.Shared/Protocol/Game/Iql.cs:10
ExchangeBidBuyerStartedEvent	ExchangeBidBuyerStartedEvent	iqm	S2C	1:SellingConditions:egcp	refs/otomai/libs/Bubble.Shared/Protocol/Game/Iqm.cs:10
ExchangeRunesTradeStartedEvent	ExchangeRunesTradeStartedEvent	iqn	S2C		refs/otomai/libs/Bubble.Shared/Protocol/Game/Iqn.cs:10
ExchangeMoveKamaRequest	ExchangeMoveKamaRequest	iqo	C2S	1:long:egcw;2:long:egcx	refs/otomai/libs/Bubble.Shared/Protocol/Game/Iqo.cs:10
ExchangeObjectsAddedEvent	ExchangeObjectsAddedEvent	iqp	S2C	1:bool:egdb;2:List<ObjectItemInventory>:egdc;3:float:egdd	refs/otomai/libs/Bubble.Shared/Protocol/Game/Iqp.cs:10
ExchangeBidHouseInListRemovedEvent	ExchangeBidHouseInListRemovedEvent	iqq	S2C	1:int:egdi;2:int:egdj;3:int:egdk	refs/otomai/libs/Bubble.Shared/Protocol/Game/Iqq.cs:10
ExchangeBidHouseBuyResultEvent	ExchangeBidHouseBuyResultEvent	iqr	S2C	1:bool:egdo;2:int:egdp	refs/otomai/libs/Bubble.Shared/Protocol/Game/Iqr.cs:10
ExchangeObjectModifyPricedRequest	ExchangeObjectModifyPricedRequest	iqs	C2S	1:long:egdt;2:int:egdu;3:int:egdv	refs/otomai/libs/Bubble.Shared/Protocol/Game/Iqs.cs:10
ExchangeObjectMoveToTabRequest	ExchangeObjectMoveToTabRequest	iqt	C2S	1:int:egdz;2:int:egea;3:int:egeb	refs/otomai/libs/Bubble.Shared/Protocol/Game/Iqt.cs:10
BidItem	BidItem	iqu		1:List<ObjectEffect>:egef;2:long:egeg;3:int:egeh;4:int:egei	refs/otomai/libs/Bubble.Shared/Protocol/Game/Iqu.cs:10
ExchangeBidHouseInListAddedEvent	ExchangeBidHouseInListAddedEvent	iqv	S2C	1:int:egem;2:int:egen;3:List<long>:egeo;4:List<ObjectEffect>:egep;5:int:egeq	refs/otomai/libs/Bubble.Shared/Protocol/Game/Iqv.cs:10
ExchangeMountStockStartedEvent	ExchangeMountStockStartedEvent	iqw	S2C	1:List<ObjectItemInventory>:egeu	refs/otomai/libs/Bubble.Shared/Protocol/Game/Iqw.cs:10
ExchangeMountRequest	ExchangeMountRequest	iqx	C2S		refs/otomai/libs/Bubble.Shared/Protocol/Game/Iqx.cs:10
ExchangeObjectTransferExistingToInventoryRequest	ExchangeObjectTransferExistingToInventoryRequest	iqy	C2S		refs/otomai/libs/Bubble.Shared/Protocol/Game/Iqy.cs:10
ExchangeReadyEvent	ExchangeReadyEvent	iqz	S2C	1:bool:ready;2:long:character_id	refs/otomai/libs/Bubble.Shared/Protocol/Game/Iqz.cs:10
ObjectAveragePricesEvent	ObjectAveragePricesEvent	irc	S2C	1:List<Ira>:egfo	refs/otomai/libs/Bubble.Shared/Protocol/Game/Irc.cs:10
Ira	ObjectAveragePricesEvent+Ira	.ira		1:int:egfj;2:long:egfk	refs/otomai/libs/Bubble.Shared/Protocol/Game/Irc.cs:21
ExchangeTaxCollectorGetEvent	ExchangeTaxCollectorGetEvent	ird	S2C	1:string:egfs;2:EntityLook:egft;3:List<ObjectGidWithQuantity>:egfu;4:string:egfv;5:int:egfw;6:MapExtendedCoordinates:egfx;7:string:egfy;8:long:egfz	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ird.cs:10
RecycleResultEvent	RecycleResultEvent	ire	S2C	1:int:eggd;2:int:egge	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ire.cs:10
ExchangeCraftCountRequest	ExchangeCraftCountRequest	irf	C2S	1:int:eggi	refs/otomai/libs/Bubble.Shared/Protocol/Game/Irf.cs:10
ExchangeObjectPutInBagEvent	ExchangeObjectPutInBagEvent	irg	S2C	1:bool:eggm;2:ObjectItemInventory:eggn	refs/otomai/libs/Bubble.Shared/Protocol/Game/Irg.cs:10
ExchangeObjectMovePricedRequest	ExchangeObjectMovePricedRequest	irh	C2S	1:long:eggr;2:int:eggs;3:long:eggt;4:int:eggu	refs/otomai/libs/Bubble.Shared/Protocol/Game/Irh.cs:10
ObjectAveragePricesRequest	ObjectAveragePricesRequest	iri	C2S	1:string:eggy	refs/otomai/libs/Bubble.Shared/Protocol/Game/Iri.cs:10
ExchangeMultiCraftCustomerStartedEvent	ExchangeMultiCraftCustomerStartedEvent	irj	S2C	1:int:eghd;2:int:eghe	refs/otomai/libs/Bubble.Shared/Protocol/Game/Irj.cs:10
ExchangeAcceptRequest	ExchangeAcceptRequest	irk	C2S		refs/otomai/libs/Bubble.Shared/Protocol/Game/Irk.cs:10
ExchangeObjectTransferTypeFromInventoryRequest	ExchangeObjectTransferTypeFromInventoryRequest	irl	C2S	1:int:eghl	refs/otomai/libs/Bubble.Shared/Protocol/Game/Irl.cs:10
ExchangeMountsStableRemoveEvent	ExchangeMountsStableRemoveEvent	irm	S2C	1:List<int>:eghp	refs/otomai/libs/Bubble.Shared/Protocol/Game/Irm.cs:10
ExchangeBidHouseUnsoldItemsEvent	ExchangeBidHouseUnsoldItemsEvent	irn	S2C	1:List<ObjectGidWithQuantity>:eght	refs/otomai/libs/Bubble.Shared/Protocol/Game/Irn.cs:10
ExchangeObjectRemovedFromBagEvent	ExchangeObjectRemovedFromBagEvent	iro	S2C	1:bool:eghx;2:int:eghy	refs/otomai/libs/Bubble.Shared/Protocol/Game/Iro.cs:10
ExchangeRecycleTradeStartedEvent	ExchangeRecycleTradeStartedEvent	irp	S2C	1:List<int>:egic;2:List<int>:egid;3:int:egie;4:int:egif	refs/otomai/libs/Bubble.Shared/Protocol/Game/Irp.cs:10
ExchangeSellRequest	ExchangeSellRequest	irq	C2S	1:int:egij;2:int:egik	refs/otomai/libs/Bubble.Shared/Protocol/Game/Irq.cs:10
EmotePlayErrorEvent	EmotePlayErrorEvent	irs	S2C	1:int:egip;2:int:egiq	refs/otomai/libs/Bubble.Shared/Protocol/Game/Irs.cs:10
EmotesEvent	EmotesEvent	irt	S2C	1:List<int>:egiu	refs/otomai/libs/Bubble.Shared/Protocol/Game/Irt.cs:10
EmoteAddedEvent	EmoteAddedEvent	iru	S2C	1:int:egiy	refs/otomai/libs/Bubble.Shared/Protocol/Game/Iru.cs:10
EmoteMassivePlayEvent	EmoteMassivePlayEvent	irv	S2C	1:List<long>:egjc;2:int:egjd;3:long:egje	refs/otomai/libs/Bubble.Shared/Protocol/Game/Irv.cs:10
EmotePlayRequest	EmotePlayRequest	irw	C2S	1:bool:egji;2:int:egjj	refs/otomai/libs/Bubble.Shared/Protocol/Game/Irw.cs:10
EmoteRemovedEvent	EmoteRemovedEvent	irx	S2C	1:int:egjn	refs/otomai/libs/Bubble.Shared/Protocol/Game/Irx.cs:10
EmotePlayEvent	EmotePlayEvent	iry	S2C	1:int:egjr;2:long:egjs;3:long:egjt;4:int:egju	refs/otomai/libs/Bubble.Shared/Protocol/Game/Iry.cs:10
LockableStateUpdateHouseDoorEvent	LockableStateUpdateHouseDoorEvent	isa	S2C	1:bool:egjz;2:bool:egka;3:int:egkb;4:int:egkc;5:int:egkd	refs/otomai/libs/Bubble.Shared/Protocol/Game/Isa.cs:10
LockableCodeResultEvent	LockableCodeResultEvent	isd	S2C	1:Isb:egkh	refs/otomai/libs/Bubble.Shared/Protocol/Game/Isd.cs:10
LockableChangeCodeRequest	LockableChangeCodeRequest	ise	C2S	1:string:egkl;2:string:egkm	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ise.cs:10
PurchasableDialogEvent	PurchasableDialogEvent	ish	S2C	1:long:egkq;2:Isf:egkr;3:long:egks;4:bool:egkt;5:int:egku	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ish.cs:10
LockableShowCodeDialogEvent	LockableShowCodeDialogEvent	isk	S2C	1:int:egky;2:Isi:egkz	refs/otomai/libs/Bubble.Shared/Protocol/Game/Isk.cs:10
LockableUseCodeRequest	LockableUseCodeRequest	isl	C2S	1:string:egld	refs/otomai/libs/Bubble.Shared/Protocol/Game/Isl.cs:10
OpenGuideBookEvent	OpenGuideBookEvent	isn	S2C	1:int:egli	refs/otomai/libs/Bubble.Shared/Protocol/Game/Isn.cs:10
DocumentReadingBeginEvent	DocumentReadingBeginEvent	iso	S2C	1:int:eglm	refs/otomai/libs/Bubble.Shared/Protocol/Game/Iso.cs:10
ChangeAppearanceDialogResult	ChangeAppearanceDialogResult	isq		1:bool:eglr;2:bool:egls	refs/otomai/libs/Bubble.Shared/Protocol/Game/Isq.cs:10
ChangeAppearanceDialogLeave	ChangeAppearanceDialogLeave	isr			refs/otomai/libs/Bubble.Shared/Protocol/Game/Isr.cs:10
DialogLeaveEvent	DialogLeaveEvent	iss	S2C	1:DialogType:dialog_type	refs/otomai/libs/Bubble.Shared/Protocol/Game/Iss.cs:10
ChangeAppearanceDialogStart	ChangeAppearanceDialogStart	isv		1:Ist:egmd	refs/otomai/libs/Bubble.Shared/Protocol/Game/Isv.cs:10
DialogLeaveRequest	DialogLeaveRequest	isw	C2S		refs/otomai/libs/Bubble.Shared/Protocol/Game/Isw.cs:10
DebugHighlightCellsEvent	DebugHighlightCellsEvent	isy	S2C	1:long:egml;2:List<int>:egmm	refs/otomai/libs/Bubble.Shared/Protocol/Game/Isy.cs:10
DebugInClientEvent	DebugInClientEvent	itb	S2C	1:Isz:egmq;2:string:egmr	refs/otomai/libs/Bubble.Shared/Protocol/Game/Itb.cs:10
DebugClearHighlightCellsEvent	DebugClearHighlightCellsEvent	itc	S2C		refs/otomai/libs/Bubble.Shared/Protocol/Game/Itc.cs:10
DumpedEntityStatsEvent	DumpedEntityStatsEvent	itd	S2C	1:List<CharacterCharacteristic>:egmy;2:long:egmz	refs/otomai/libs/Bubble.Shared/Protocol/Game/Itd.cs:10
DebtsUpdateEvent	DebtsUpdateEvent	iti	S2C	1:Itf:egnm;2:List<Itg>:egnn	refs/otomai/libs/Bubble.Shared/Protocol/Game/Iti.cs:10
Itg	DebtsUpdateEvent+Itg	.itg		1:long:egne;2:long:egnf;3:long:egnh;4:string:egni	refs/otomai/libs/Bubble.Shared/Protocol/Game/Iti.cs:24
DebtsDeleteEvent	DebtsDeleteEvent	itl	S2C	1:Itj:egnr;2:List<long>:egns	refs/otomai/libs/Bubble.Shared/Protocol/Game/Itl.cs:10
ShowCellEvent	ShowCellEvent	itn	S2C	1:int:egnx;2:List<string>:egny;3:long:egnz	refs/otomai/libs/Bubble.Shared/Protocol/Game/Itn.cs:10
ContextRemoveElementsEvent	ContextRemoveElementsEvent	ito	S2C	1:List<long>:element_id	refs/otomai/libs/Bubble.Shared/Protocol/Game/Ito.cs:10
RefreshMonsterBoostsEvent	RefreshMonsterBoostsEvent	itp	S2C	1:List<MonsterBoosts>:egoh;2:List<MonsterBoosts>:egoi	refs/otomai/libs/Bubble.Shared/Protocol/Game/Itp.cs:10
MonsterBoosts	MonsterBoosts	itq		1:int:egom;2:int:egon;3:int:egoo	refs/otomai/libs/Bubble.Shared/Protocol/Game/Itq.cs:10
