nom_message_clair	nom_complet	opcode_ou_typeurl	direction	champs	fichier:ligne
OutfitRemoveRequest	com.ankama.dofus.server.game.protocol.cosmetic.OutfitRemoveRequest	type.ankama.com/com.ankama.dofus.server.game.protocol.cosmetic.OutfitRemoveRequest	C2S	1:string:outfit_uuid	refs/dofus-unity-protocol-builder/proto/game/cosmetic.proto:153
OutfitRemoveResponse	com.ankama.dofus.server.game.protocol.cosmetic.OutfitRemoveResponse	type.ankama.com/com.ankama.dofus.server.game.protocol.cosmetic.OutfitRemoveResponse	S2C	1:bool:success	refs/dofus-unity-protocol-builder/proto/game/cosmetic.proto:157
OutfitEquipRequest	com.ankama.dofus.server.game.protocol.cosmetic.OutfitEquipRequest	type.ankama.com/com.ankama.dofus.server.game.protocol.cosmetic.OutfitEquipRequest	C2S	1:string:outfit_uuid	refs/dofus-unity-protocol-builder/proto/game/cosmetic.proto:161
OutfitEquipResponse	com.ankama.dofus.server.game.protocol.cosmetic.OutfitEquipResponse	type.ankama.com/com.ankama.dofus.server.game.protocol.cosmetic.OutfitEquipResponse	S2C	1:bool:success	refs/dofus-unity-protocol-builder/proto/game/cosmetic.proto:165
OutfitsLoadedEvent	com.ankama.dofus.server.game.protocol.cosmetic.OutfitsLoadedEvent	type.ankama.com/com.ankama.dofus.server.game.protocol.cosmetic.OutfitsLoadedEvent	S2C	1:.com.ankama.dofus.server.game.protocol.cosmetic.Outfit:current;2:repeated .com.ankama.dofus.server.game.protocol.cosmetic.Outfit:outfits	refs/dofus-unity-protocol-builder/proto/game/cosmetic.proto:169
OutfitEntityLookChangedEvent	com.ankama.dofus.server.game.protocol.cosmetic.OutfitEntityLookChangedEvent	type.ankama.com/com.ankama.dofus.server.game.protocol.cosmetic.OutfitEntityLookChangedEvent	S2C	1:string:outfit_uuid;2:.com.ankama.dofus.server.game.protocol.common.EntityLook:entity_look	refs/dofus-unity-protocol-builder/proto/game/cosmetic.proto:174
Outfit	com.ankama.dofus.server.game.protocol.cosmetic.Outfit	type.ankama.com/com.ankama.dofus.server.game.protocol.cosmetic.Outfit		1:string:uuid;2:string:name;3:int32:pictogram_id;4:repeated .com.ankama.dofus.server.game.protocol.cosmetic.Outfit.ObjectsEntry:objects;9:bool:favorite;10:string:last_modified;7:int32:title_id;8:.com.ankama.dofus.server.game.protocol.common.EntityLook:entity_look;5:int32:aura_emote_id;6:int32:ornament_id	refs/dofus-unity-protocol-builder/proto/game/cosmetic.proto:179
ObjectsEntry	com.ankama.dofus.server.game.protocol.cosmetic.Outfit+ObjectsEntry	type.ankama.com/com.ankama.dofus.server.game.protocol.cosmetic.Outfit.ObjectsEntry		1:int32:key;2:.com.ankama.dofus.server.game.protocol.cosmetic.Outfit.SkinOutfit:value	refs/dofus-unity-protocol-builder/proto/game/cosmetic.proto:190
SkinOutfit	com.ankama.dofus.server.game.protocol.cosmetic.Outfit+SkinOutfit	type.ankama.com/com.ankama.dofus.server.game.protocol.cosmetic.Outfit.SkinOutfit		1:int32:gid;2:int32:skin	refs/dofus-unity-protocol-builder/proto/game/cosmetic.proto:195
DebtsUpdateEvent	com.ankama.dofus.server.game.protocol.debt.DebtsUpdateEvent	type.ankama.com/com.ankama.dofus.server.game.protocol.debt.DebtsUpdateEvent	S2C	1:.com.ankama.dofus.server.game.protocol.debt.DebtsUpdateEvent.DebtsAction:action;2:repeated .com.ankama.dofus.server.game.protocol.debt.DebtsUpdateEvent.DebtInformation:debts	refs/dofus-unity-protocol-builder/proto/game/debt.proto:7
DebtInformation	com.ankama.dofus.server.game.protocol.debt.DebtsUpdateEvent+DebtInformation	type.ankama.com/com.ankama.dofus.server.game.protocol.debt.DebtsUpdateEvent.DebtInformation		1:int64:debt_id;2:int64:timestamp;3:int64:kamas	refs/dofus-unity-protocol-builder/proto/game/debt.proto:10
DebtsDeleteEvent	com.ankama.dofus.server.game.protocol.debt.DebtsDeleteEvent	type.ankama.com/com.ankama.dofus.server.game.protocol.debt.DebtsDeleteEvent	S2C	1:.com.ankama.dofus.server.game.protocol.debt.DebtsDeleteEvent.DebtsDeletionReason:reason;2:repeated int64:debts	refs/dofus-unity-protocol-builder/proto/game/debt.proto:23
DumpedEntityStatsEvent	com.ankama.dofus.server.game.protocol.debug.DumpedEntityStatsEvent	type.ankama.com/com.ankama.dofus.server.game.protocol.debug.DumpedEntityStatsEvent	S2C	1:int64:entity_id;2:repeated .com.ankama.dofus.server.game.protocol.common.CharacterCharacteristic:stats	refs/dofus-unity-protocol-builder/proto/game/debug.proto:9
DebugHighlightCellsEvent	com.ankama.dofus.server.game.protocol.debug.DebugHighlightCellsEvent	type.ankama.com/com.ankama.dofus.server.game.protocol.debug.DebugHighlightCellsEvent	S2C	1:int64:color;2:repeated int32:cells	refs/dofus-unity-protocol-builder/proto/game/debug.proto:14
DebugClearHighlightCellsEvent	com.ankama.dofus.server.game.protocol.debug.DebugClearHighlightCellsEvent	type.ankama.com/com.ankama.dofus.server.game.protocol.debug.DebugClearHighlightCellsEvent	S2C		refs/dofus-unity-protocol-builder/proto/game/debug.proto:19
DebugInClientEvent	com.ankama.dofus.server.game.protocol.debug.DebugInClientEvent	type.ankama.com/com.ankama.dofus.server.game.protocol.debug.DebugInClientEvent	S2C	1:.com.ankama.dofus.server.game.protocol.debug.DebugInClientEvent.DebugLevel:level;2:string:message	refs/dofus-unity-protocol-builder/proto/game/debug.proto:22
DialogLeaveRequest	com.ankama.dofus.server.game.protocol.dialog.DialogLeaveRequest	type.ankama.com/com.ankama.dofus.server.game.protocol.dialog.DialogLeaveRequest	C2S		refs/dofus-unity-protocol-builder/proto/game/dialog.proto:9
DialogLeaveEvent	com.ankama.dofus.server.game.protocol.dialog.DialogLeaveEvent	type.ankama.com/com.ankama.dofus.server.game.protocol.dialog.DialogLeaveEvent	S2C	1:.com.ankama.dofus.server.game.protocol.common.DialogType:dialog_type	refs/dofus-unity-protocol-builder/proto/game/dialog.proto:12
DocumentReadingBeginEvent	com.ankama.dofus.server.game.protocol.document.DocumentReadingBeginEvent	type.ankama.com/com.ankama.dofus.server.game.protocol.document.DocumentReadingBeginEvent	S2C	1:int32:document_id	refs/dofus-unity-protocol-builder/proto/game/document.proto:7
OpenGuideBookEvent	com.ankama.dofus.server.game.protocol.document.OpenGuideBookEvent	type.ankama.com/com.ankama.dofus.server.game.protocol.document.OpenGuideBookEvent	S2C	1:int32:article_id	refs/dofus-unity-protocol-builder/proto/game/document.proto:11
LockableUseCodeRequest	com.ankama.dofus.server.game.protocol.element.LockableUseCodeRequest	type.ankama.com/com.ankama.dofus.server.game.protocol.element.LockableUseCodeRequest	C2S	1:string:code	refs/dofus-unity-protocol-builder/proto/game/element.proto:7
LockableChangeCodeRequest	com.ankama.dofus.server.game.protocol.element.LockableChangeCodeRequest	type.ankama.com/com.ankama.dofus.server.game.protocol.element.LockableChangeCodeRequest	C2S	1:string:code	refs/dofus-unity-protocol-builder/proto/game/element.proto:11
PurchasableDialogEvent	com.ankama.dofus.server.game.protocol.element.PurchasableDialogEvent	type.ankama.com/com.ankama.dofus.server.game.protocol.element.PurchasableDialogEvent	S2C	1:.com.ankama.dofus.server.game.protocol.element.PurchasableDialogEvent.Action:action;2:int64:purchasable_id;3:int32:purchasable_instance_id;4:bool:second_hand;5:int64:price	refs/dofus-unity-protocol-builder/proto/game/element.proto:15
LockableShowCodeDialogEvent	com.ankama.dofus.server.game.protocol.element.LockableShowCodeDialogEvent	type.ankama.com/com.ankama.dofus.server.game.protocol.element.LockableShowCodeDialogEvent	S2C	1:.com.ankama.dofus.server.game.protocol.element.LockableShowCodeDialogEvent.Action:action;2:int32:code_size	refs/dofus-unity-protocol-builder/proto/game/element.proto:28
LockableCodeResultEvent	com.ankama.dofus.server.game.protocol.element.LockableCodeResultEvent	type.ankama.com/com.ankama.dofus.server.game.protocol.element.LockableCodeResultEvent	S2C	1:.com.ankama.dofus.server.game.protocol.element.LockableCodeResultEvent.LockableResult:result	refs/dofus-unity-protocol-builder/proto/game/element.proto:38
LockableStateUpdateHouseDoorEvent	com.ankama.dofus.server.game.protocol.element.LockableStateUpdateHouseDoorEvent	type.ankama.com/com.ankama.dofus.server.game.protocol.element.LockableStateUpdateHouseDoorEvent	S2C	1:int32:house_id;2:int32:house_instance_id;3:bool:second_hand;4:bool:locked	refs/dofus-unity-protocol-builder/proto/game/element.proto:48
EmotePlayRequest	com.ankama.dofus.server.game.protocol.emote.EmotePlayRequest	type.ankama.com/com.ankama.dofus.server.game.protocol.emote.EmotePlayRequest	C2S	1:int32:emote_id	refs/dofus-unity-protocol-builder/proto/game/emote.proto:7
EmotesEvent	com.ankama.dofus.server.game.protocol.emote.EmotesEvent	type.ankama.com/com.ankama.dofus.server.game.protocol.emote.EmotesEvent	S2C	1:repeated int32:emotes_id	refs/dofus-unity-protocol-builder/proto/game/emote.proto:11
EmoteAddedEvent	com.ankama.dofus.server.game.protocol.emote.EmoteAddedEvent	type.ankama.com/com.ankama.dofus.server.game.protocol.emote.EmoteAddedEvent	S2C	1:int32:emote_id	refs/dofus-unity-protocol-builder/proto/game/emote.proto:15
EmoteRemovedEvent	com.ankama.dofus.server.game.protocol.emote.EmoteRemovedEvent	type.ankama.com/com.ankama.dofus.server.game.protocol.emote.EmoteRemovedEvent	S2C	1:int32:emote_id	refs/dofus-unity-protocol-builder/proto/game/emote.proto:19
EmotePlayEvent	com.ankama.dofus.server.game.protocol.emote.EmotePlayEvent	type.ankama.com/com.ankama.dofus.server.game.protocol.emote.EmotePlayEvent	S2C	1:int32:emote_id;2:int64:emote_start_time;3:int64:actor_id;4:int32:account_id	refs/dofus-unity-protocol-builder/proto/game/emote.proto:23
EmoteMassivePlayEvent	com.ankama.dofus.server.game.protocol.emote.EmoteMassivePlayEvent	type.ankama.com/com.ankama.dofus.server.game.protocol.emote.EmoteMassivePlayEvent	S2C	1:int32:emote_id;2:int64:emote_start_time;3:repeated int64:actors_id	refs/dofus-unity-protocol-builder/proto/game/emote.proto:30
EmotePlayErrorEvent	com.ankama.dofus.server.game.protocol.emote.EmotePlayErrorEvent	type.ankama.com/com.ankama.dofus.server.game.protocol.emote.EmotePlayErrorEvent	S2C	1:int32:emote_id	refs/dofus-unity-protocol-builder/proto/game/emote.proto:36
ExchangeObjectMoveRequest	com.ankama.dofus.server.game.protocol.exchange.ExchangeObjectMoveRequest	type.ankama.com/com.ankama.dofus.server.game.protocol.exchange.ExchangeObjectMoveRequest	C2S	1:int32:object_uid;2:int32:quantity	refs/dofus-unity-protocol-builder/proto/game/exchange.proto:9
ExchangeSetCraftRecipeRequest	com.ankama.dofus.server.game.protocol.exchange.ExchangeSetCraftRecipeRequest	type.ankama.com/com.ankama.dofus.server.game.protocol.exchange.ExchangeSetCraftRecipeRequest	C2S	1:int32:object_uid	refs/dofus-unity-protocol-builder/proto/game/exchange.proto:14
ExchangeObjectUseInWorkshopRequest	com.ankama.dofus.server.game.protocol.exchange.ExchangeObjectUseInWorkshopRequest	type.ankama.com/com.ankama.dofus.server.game.protocol.exchange.ExchangeObjectUseInWorkshopRequest	C2S	1:int32:object_uid;2:int32:quantity	refs/dofus-unity-protocol-builder/proto/game/exchange.proto:18
ExchangeObjectMoveToTabRequest	com.ankama.dofus.server.game.protocol.exchange.ExchangeObjectMoveToTabRequest	type.ankama.com/com.ankama.dofus.server.game.protocol.exchange.ExchangeObjectMoveToTabRequest	C2S	1:int32:object_uid;2:int32:quantity;3:int32:tab_number	refs/dofus-unity-protocol-builder/proto/game/exchange.proto:23
ExchangeObjectMovePricedRequest	com.ankama.dofus.server.game.protocol.exchange.ExchangeObjectMovePricedRequest	type.ankama.com/com.ankama.dofus.server.game.protocol.exchange.ExchangeObjectMovePricedRequest	C2S	1:int32:object_uid;2:int32:quantity;3:int64:price	refs/dofus-unity-protocol-builder/proto/game/exchange.proto:29
ExchangeObjectModifyPricedRequest	com.ankama.dofus.server.game.protocol.exchange.ExchangeObjectModifyPricedRequest	type.ankama.com/com.ankama.dofus.server.game.protocol.exchange.ExchangeObjectModifyPricedRequest	C2S	1:int32:object_uid;2:int32:quantity;3:int64:price	refs/dofus-unity-protocol-builder/proto/game/exchange.proto:35
ExchangeObjectTransferAllToInventoryRequest	com.ankama.dofus.server.game.protocol.exchange.ExchangeObjectTransferAllToInventoryRequest	type.ankama.com/com.ankama.dofus.server.game.protocol.exchange.ExchangeObjectTransferAllToInventoryRequest	C2S		refs/dofus-unity-protocol-builder/proto/game/exchange.proto:41
ExchangeObjectTransferListToInventoryRequest	com.ankama.dofus.server.game.protocol.exchange.ExchangeObjectTransferListToInventoryRequest	type.ankama.com/com.ankama.dofus.server.game.protocol.exchange.ExchangeObjectTransferListToInventoryRequest	C2S	1:repeated int32:objects_uid	refs/dofus-unity-protocol-builder/proto/game/exchange.proto:44
ExchangeObjectTransferListWithQuantityToInventoryRequest	com.ankama.dofus.server.game.protocol.exchange.ExchangeObjectTransferListWithQuantityToInventoryRequest	type.ankama.com/com.ankama.dofus.server.game.protocol.exchange.ExchangeObjectTransferListWithQuantityToInventoryRequest	C2S	1:repeated .com.ankama.dofus.server.game.protocol.common.ObjectUidWithQuantity:objects	refs/dofus-unity-protocol-builder/proto/game/exchange.proto:48
ExchangeObjectTransferExistingToInventoryRequest	com.ankama.dofus.server.game.protocol.exchange.ExchangeObjectTransferExistingToInventoryRequest	type.ankama.com/com.ankama.dofus.server.game.protocol.exchange.ExchangeObjectTransferExistingToInventoryRequest	C2S		refs/dofus-unity-protocol-builder/proto/game/exchange.proto:52
ExchangeObjectTransferAllFromInventoryRequest	com.ankama.dofus.server.game.protocol.exchange.ExchangeObjectTransferAllFromInventoryRequest	type.ankama.com/com.ankama.dofus.server.game.protocol.exchange.ExchangeObjectTransferAllFromInventoryRequest	C2S		refs/dofus-unity-protocol-builder/proto/game/exchange.proto:55
ExchangeObjectTransferListFromInventoryRequest	com.ankama.dofus.server.game.protocol.exchange.ExchangeObjectTransferListFromInventoryRequest	type.ankama.com/com.ankama.dofus.server.game.protocol.exchange.ExchangeObjectTransferListFromInventoryRequest	C2S	1:repeated int32:objects_uid	refs/dofus-unity-protocol-builder/proto/game/exchange.proto:58
ExchangeObjectTransferTypeFromInventoryRequest	com.ankama.dofus.server.game.protocol.exchange.ExchangeObjectTransferTypeFromInventoryRequest	type.ankama.com/com.ankama.dofus.server.game.protocol.exchange.ExchangeObjectTransferTypeFromInventoryRequest	C2S	1:int32:object_type	refs/dofus-unity-protocol-builder/proto/game/exchange.proto:62
ExchangeObjectTransferExistingFromInventoryRequest	com.ankama.dofus.server.game.protocol.exchange.ExchangeObjectTransferExistingFromInventoryRequest	type.ankama.com/com.ankama.dofus.server.game.protocol.exchange.ExchangeObjectTransferExistingFromInventoryRequest	C2S		refs/dofus-unity-protocol-builder/proto/game/exchange.proto:66
ExchangeMoveKamaRequest	com.ankama.dofus.server.game.protocol.exchange.ExchangeMoveKamaRequest	type.ankama.com/com.ankama.dofus.server.game.protocol.exchange.ExchangeMoveKamaRequest	C2S	1:int64:quantity	refs/dofus-unity-protocol-builder/proto/game/exchange.proto:69
ExchangeCraftCountRequest	com.ankama.dofus.server.game.protocol.exchange.ExchangeCraftCountRequest	type.ankama.com/com.ankama.dofus.server.game.protocol.exchange.ExchangeCraftCountRequest	C2S	1:int32:count	refs/dofus-unity-protocol-builder/proto/game/exchange.proto:73
ExchangeReplayStopRequest	com.ankama.dofus.server.game.protocol.exchange.ExchangeReplayStopRequest	type.ankama.com/com.ankama.dofus.server.game.protocol.exchange.ExchangeReplayStopRequest	C2S		refs/dofus-unity-protocol-builder/proto/game/exchange.proto:77
ExchangeMultiCraftSetCrafterCanUseHisResourcesRequest	com.ankama.dofus.server.game.protocol.exchange.ExchangeMultiCraftSetCrafterCanUseHisResourcesRequest	type.ankama.com/com.ankama.dofus.server.game.protocol.exchange.ExchangeMultiCraftSetCrafterCanUseHisResourcesRequest	C2S	1:bool:allow	refs/dofus-unity-protocol-builder/proto/game/exchange.proto:80
ExchangePlayerRequest	com.ankama.dofus.server.game.protocol.exchange.ExchangePlayerRequest	type.ankama.com/com.ankama.dofus.server.game.protocol.exchange.ExchangePlayerRequest	C2S	1:int64:target_id	refs/dofus-unity-protocol-builder/proto/game/exchange.proto:84
ExchangePlayerMultiCraftRequest	com.ankama.dofus.server.game.protocol.exchange.ExchangePlayerMultiCraftRequest	type.ankama.com/com.ankama.dofus.server.game.protocol.exchange.ExchangePlayerMultiCraftRequest	C2S	1:.com.ankama.dofus.server.game.protocol.common.ExchangeType:exchange_type;2:int64:target_id;3:int32:skill_id	refs/dofus-unity-protocol-builder/proto/game/exchange.proto:88
ExchangeMountRequest	com.ankama.dofus.server.game.protocol.exchange.ExchangeMountRequest	type.ankama.com/com.ankama.dofus.server.game.protocol.exchange.ExchangeMountRequest	C2S		refs/dofus-unity-protocol-builder/proto/game/exchange.proto:94
ExchangeTaxCollectorRequest	com.ankama.dofus.server.game.protocol.exchange.ExchangeTaxCollectorRequest	type.ankama.com/com.ankama.dofus.server.game.protocol.exchange.ExchangeTaxCollectorRequest	C2S	1:string:tax_collector_uuid	refs/dofus-unity-protocol-builder/proto/game/exchange.proto:97
ExchangeAcceptRequest	com.ankama.dofus.server.game.protocol.exchange.ExchangeAcceptRequest	type.ankama.com/com.ankama.dofus.server.game.protocol.exchange.ExchangeAcceptRequest	C2S		refs/dofus-unity-protocol-builder/proto/game/exchange.proto:101
ExchangeReadyRequest	com.ankama.dofus.server.game.protocol.exchange.ExchangeReadyRequest	type.ankama.com/com.ankama.dofus.server.game.protocol.exchange.ExchangeReadyRequest	C2S	1:bool:ready;2:int32:step	refs/dofus-unity-protocol-builder/proto/game/exchange.proto:104
ExchangeFocusedReadyRequest	com.ankama.dofus.server.game.protocol.exchange.ExchangeFocusedReadyRequest	type.ankama.com/com.ankama.dofus.server.game.protocol.exchange.ExchangeFocusedReadyRequest	C2S	1:bool:ready;2:int32:step;3:int32:focus_action_id	refs/dofus-unity-protocol-builder/proto/game/exchange.proto:109
ExchangeCraftPaymentModificationRequest	com.ankama.dofus.server.game.protocol.exchange.ExchangeCraftPaymentModificationRequest	type.ankama.com/com.ankama.dofus.server.game.protocol.exchange.ExchangeCraftPaymentModificationRequest	C2S	1:int64:quantity	refs/dofus-unity-protocol-builder/proto/game/exchange.proto:115
ExchangeBuyRequest	com.ankama.dofus.server.game.protocol.exchange.ExchangeBuyRequest	type.ankama.com/com.ankama.dofus.server.game.protocol.exchange.ExchangeBuyRequest	C2S	1:int32:object_uid;2:int32:quantity	refs/dofus-unity-protocol-builder/proto/game/exchange.proto:119
ExchangeSellRequest	com.ankama.dofus.server.game.protocol.exchange.ExchangeSellRequest	type.ankama.com/com.ankama.dofus.server.game.protocol.exchange.ExchangeSellRequest	C2S	1:int32:object_uid;2:int32:quantity	refs/dofus-unity-protocol-builder/proto/game/exchange.proto:124
ExchangeObjectsSellRequest	com.ankama.dofus.server.game.protocol.exchange.ExchangeObjectsSellRequest	type.ankama.com/com.ankama.dofus.server.game.protocol.exchange.ExchangeObjectsSellRequest	C2S	1:repeated .com.ankama.dofus.server.game.protocol.exchange.ExchangeObjectsSellRequest.ExchangeObject:objects	refs/dofus-unity-protocol-builder/proto/game/exchange.proto:129
ExchangeObject	com.ankama.dofus.server.game.protocol.exchange.ExchangeObjectsSellRequest+ExchangeObject	type.ankama.com/com.ankama.dofus.server.game.protocol.exchange.ExchangeObjectsSellRequest.ExchangeObject		1:int32:object_uid;2:int32:quantity	refs/dofus-unity-protocol-builder/proto/game/exchange.proto:131
JobBookSubscribeRequest	com.ankama.dofus.server.game.protocol.exchange.JobBookSubscribeRequest	type.ankama.com/com.ankama.dofus.server.game.protocol.exchange.JobBookSubscribeRequest	C2S	1:repeated int32:jobs_id	refs/dofus-unity-protocol-builder/proto/game/exchange.proto:138
ExchangeHandleMountsRequest	com.ankama.dofus.server.game.protocol.exchange.ExchangeHandleMountsRequest	type.ankama.com/com.ankama.dofus.server.game.protocol.exchange.ExchangeHandleMountsRequest	C2S	1:.com.ankama.dofus.server.game.protocol.exchange.ExchangeHandleMountsRequest.ExchangeHandleMountStableType:action_type;2:repeated int32:rides_id	refs/dofus-unity-protocol-builder/proto/game/exchange.proto:142
ExchangeBidHouseSearchRequest	com.ankama.dofus.server.game.protocol.exchange.ExchangeBidHouseSearchRequest	type.ankama.com/com.ankama.dofus.server.game.protocol.exchange.ExchangeBidHouseSearchRequest	C2S	1:int32:object_gid;2:bool:follow	refs/dofus-unity-protocol-builder/proto/game/exchange.proto:169
ExchangeBidHouseListRequest	com.ankama.dofus.server.game.protocol.exchange.ExchangeBidHouseListRequest	type.ankama.com/com.ankama.dofus.server.game.protocol.exchange.ExchangeBidHouseListRequest	C2S	1:int32:object_gid;2:bool:follow	refs/dofus-unity-protocol-builder/proto/game/exchange.proto:174
ExchangeBidHouseTypeRequest	com.ankama.dofus.server.game.protocol.exchange.ExchangeBidHouseTypeRequest	type.ankama.com/com.ankama.dofus.server.game.protocol.exchange.ExchangeBidHouseTypeRequest	C2S	1:int32:type_id;2:bool:follow	refs/dofus-unity-protocol-builder/proto/game/exchange.proto:179
ExchangeBidHouseBuyRequest	com.ankama.dofus.server.game.protocol.exchange.ExchangeBidHouseBuyRequest	type.ankama.com/com.ankama.dofus.server.game.protocol.exchange.ExchangeBidHouseBuyRequest	C2S	1:int32:object_uid;2:int32:quantity;3:int64:price	refs/dofus-unity-protocol-builder/proto/game/exchange.proto:184
ExchangeBidHousePriceRequest	com.ankama.dofus.server.game.protocol.exchange.ExchangeBidHousePriceRequest	type.ankama.com/com.ankama.dofus.server.game.protocol.exchange.ExchangeBidHousePriceRequest	C2S	1:int32:object_gid	refs/dofus-unity-protocol-builder/proto/game/exchange.proto:190
ExchangeTaxCollectorEquipmentRequest	com.ankama.dofus.server.game.protocol.exchange.ExchangeTaxCollectorEquipmentRequest	type.ankama.com/com.ankama.dofus.server.game.protocol.exchange.ExchangeTaxCollectorEquipmentRequest	C2S	1:string:tax_collector_uid	refs/dofus-unity-protocol-builder/proto/game/exchange.proto:194
ObjectAveragePricesRequest	com.ankama.dofus.server.game.protocol.exchange.ObjectAveragePricesRequest	type.ankama.com/com.ankama.dofus.server.game.protocol.exchange.ObjectAveragePricesRequest	C2S		refs/dofus-unity-protocol-builder/proto/game/exchange.proto:198
ExchangeMoneyMovementLimitEvent	com.ankama.dofus.server.game.protocol.exchange.ExchangeMoneyMovementLimitEvent	type.ankama.com/com.ankama.dofus.server.game.protocol.exchange.ExchangeMoneyMovementLimitEvent	S2C	1:int64:limit	refs/dofus-unity-protocol-builder/proto/game/exchange.proto:201
ExchangeCraftCountModifiedEvent	com.ankama.dofus.server.game.protocol.exchange.ExchangeCraftCountModifiedEvent	type.ankama.com/com.ankama.dofus.server.game.protocol.exchange.ExchangeCraftCountModifiedEvent	S2C	1:int32:count	refs/dofus-unity-protocol-builder/proto/game/exchange.proto:205
ExchangeObjectsAddedEvent	com.ankama.dofus.server.game.protocol.exchange.ExchangeObjectsAddedEvent	type.ankama.com/com.ankama.dofus.server.game.protocol.exchange.ExchangeObjectsAddedEvent	S2C	1:bool:remote;2:repeated .com.ankama.dofus.server.game.protocol.common.ObjectItemInventory:objects;3:int32:fm_power	refs/dofus-unity-protocol-builder/proto/game/exchange.proto:209
ExchangeObjectRemovedEvent	com.ankama.dofus.server.game.protocol.exchange.ExchangeObjectRemovedEvent	type.ankama.com/com.ankama.dofus.server.game.protocol.exchange.ExchangeObjectRemovedEvent	S2C	1:bool:remote;2:int32:object_uid	refs/dofus-unity-protocol-builder/proto/game/exchange.proto:215
ExchangeObjectsRemovedEvent	com.ankama.dofus.server.game.protocol.exchange.ExchangeObjectsRemovedEvent	type.ankama.com/com.ankama.dofus.server.game.protocol.exchange.ExchangeObjectsRemovedEvent	S2C	1:bool:remote;2:repeated int32:objects_uid	refs/dofus-unity-protocol-builder/proto/game/exchange.proto:220
ExchangeObjectsModifiedEvent	com.ankama.dofus.server.game.protocol.exchange.ExchangeObjectsModifiedEvent	type.ankama.com/com.ankama.dofus.server.game.protocol.exchange.ExchangeObjectsModifiedEvent	S2C	1:bool:remote;2:repeated .com.ankama.dofus.server.game.protocol.common.ObjectItemInventory:objects	refs/dofus-unity-protocol-builder/proto/game/exchange.proto:225
ExchangeObjectPutInBagEvent	com.ankama.dofus.server.game.protocol.exchange.ExchangeObjectPutInBagEvent	type.ankama.com/com.ankama.dofus.server.game.protocol.exchange.ExchangeObjectPutInBagEvent	S2C	1:bool:remote;2:.com.ankama.dofus.server.game.protocol.common.ObjectItemInventory:object	refs/dofus-unity-protocol-builder/proto/game/exchange.proto:230
ExchangeObjectRemovedFromBagEvent	com.ankama.dofus.server.game.protocol.exchange.ExchangeObjectRemovedFromBagEvent	type.ankama.com/com.ankama.dofus.server.game.protocol.exchange.ExchangeObjectRemovedFromBagEvent	S2C	1:bool:remote;2:int32:object_uid	refs/dofus-unity-protocol-builder/proto/game/exchange.proto:235
ExchangeObjectModifiedInBagEvent	com.ankama.dofus.server.game.protocol.exchange.ExchangeObjectModifiedInBagEvent	type.ankama.com/com.ankama.dofus.server.game.protocol.exchange.ExchangeObjectModifiedInBagEvent	S2C	1:bool:remote;2:.com.ankama.dofus.server.game.protocol.common.ObjectItemInventory:object	refs/dofus-unity-protocol-builder/proto/game/exchange.proto:240
ExchangeKamaModifiedEvent	com.ankama.dofus.server.game.protocol.exchange.ExchangeKamaModifiedEvent	type.ankama.com/com.ankama.dofus.server.game.protocol.exchange.ExchangeKamaModifiedEvent	S2C	1:bool:remote;2:int64:quantity	refs/dofus-unity-protocol-builder/proto/game/exchange.proto:245
ExchangePodsModifiedEvent	com.ankama.dofus.server.game.protocol.exchange.ExchangePodsModifiedEvent	type.ankama.com/com.ankama.dofus.server.game.protocol.exchange.ExchangePodsModifiedEvent	S2C	1:bool:remote;2:int32:current_weight;3:int32:max_weight	refs/dofus-unity-protocol-builder/proto/game/exchange.proto:250
ExchangeMultiCraftCrafterCanUseHisResourcesEvent	com.ankama.dofus.server.game.protocol.exchange.ExchangeMultiCraftCrafterCanUseHisResourcesEvent	type.ankama.com/com.ankama.dofus.server.game.protocol.exchange.ExchangeMultiCraftCrafterCanUseHisResourcesEvent	S2C	1:bool:allowed	refs/dofus-unity-protocol-builder/proto/game/exchange.proto:256
ExchangeRequestedTradeEvent	com.ankama.dofus.server.game.protocol.exchange.ExchangeRequestedTradeEvent	type.ankama.com/com.ankama.dofus.server.game.protocol.exchange.ExchangeRequestedTradeEvent	S2C	1:.com.ankama.dofus.server.game.protocol.common.ExchangeType:exchange_type;2:int64:source_id;3:int64:target_id	refs/dofus-unity-protocol-builder/proto/game/exchange.proto:260
ExchangeStartedEvent	com.ankama.dofus.server.game.protocol.exchange.ExchangeStartedEvent	type.ankama.com/com.ankama.dofus.server.game.protocol.exchange.ExchangeStartedEvent	S2C	1:.com.ankama.dofus.server.game.protocol.common.ExchangeType:exchange_type	refs/dofus-unity-protocol-builder/proto/game/exchange.proto:266
ExchangeStartedWithPodsEvent	com.ankama.dofus.server.game.protocol.exchange.ExchangeStartedWithPodsEvent	type.ankama.com/com.ankama.dofus.server.game.protocol.exchange.ExchangeStartedWithPodsEvent	S2C	1:.com.ankama.dofus.server.game.protocol.common.ExchangeType:exchange_type;2:int64:first_character_id;3:int32:first_character_current_weight;4:int32:first_character_max_weight;5:int64:second_character_id;6:int32:second_character_current_weight;7:int32:second_character_max_weight	refs/dofus-unity-protocol-builder/proto/game/exchange.proto:270
