type_nom	protocol_id	fichier:ligne	nb_champs	champs	parent	ordre_serialisation	emu	version
GuildPaddockActivity	3935	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/guild/logbook/global/GuildPaddockActivity.as:10	5	playerId:Number;playerName:String;paddockCoordinates:MapCoordinatesExtended;farmId:Number;paddockEventType:uint	GuildLogbookEntryBasicInformation	super:GuildLogbookEntryBasicInformation;playerId:writeVarLong;playerName:writeUTF;paddockCoordinates:asMapCoordinatesExtended;farmId:writeDouble;paddockEventType:writeByte	client-as3	273
GuildPlayerFlowActivity	2970	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/guild/logbook/global/GuildPlayerFlowActivity.as:9	3	playerId:Number;playerName:String;playerFlowEventType:uint	GuildLogbookEntryBasicInformation	super:GuildLogbookEntryBasicInformation;playerId:writeVarLong;playerName:writeUTF;playerFlowEventType:writeByte	client-as3	273
GuildPlayerRankUpdateActivity	8680	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/guild/logbook/global/GuildPlayerRankUpdateActivity.as:10	5	guildRankMinimalInfos:RankMinimalInformation;sourcePlayerId:Number;targetPlayerId:Number;sourcePlayerName:String;targetPlayerName:String	GuildLogbookEntryBasicInformation	super:GuildLogbookEntryBasicInformation;guildRankMinimalInfos:asRankMinimalInformation;sourcePlayerId:writeVarLong;targetPlayerId:writeVarLong;sourcePlayerName:writeUTF;targetPlayerName:writeUTF	client-as3	273
GuildRankActivity	3270	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/guild/logbook/global/GuildRankActivity.as:10	2	rankActivityType:uint;guildRankMinimalInfos:RankMinimalInformation	GuildLogbookEntryBasicInformation	super:GuildLogbookEntryBasicInformation;rankActivityType:writeByte;guildRankMinimalInfos:asRankMinimalInformation	client-as3	273
GuildRecruitmentInformation	5578	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/guild/recruitment/GuildRecruitmentInformation.as:9	2	minSuccess:uint;minSuccessFacultative:Boolean	SocialRecruitmentInformation	super:SocialRecruitmentInformation;minSuccess:writeVarInt;minSuccessFacultative:writeBoolean	client-as3	273
GuildUnlockNewTabActivity	7681	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/guild/logbook/global/GuildUnlockNewTabActivity.as:9	0		GuildLogbookEntryBasicInformation	super:GuildLogbookEntryBasicInformation	client-as3	273
HavenBagFurnitureInformation	3250	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/guild/HavenBagFurnitureInformation.as:8	3	cellId:uint;funitureId:int;orientation:uint		cellId:writeVarShort;funitureId:writeInt;orientation:writeByte	client-as3	273
HavenBagRoomPreviewInformation	8049	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/havenbag/HavenBagRoomPreviewInformation.as:8	2	roomId:uint;themeId:int		roomId:writeByte;themeId:writeByte	client-as3	273
HouseGuildedInformations	4071	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/house/HouseGuildedInformations.as:10	1	guildInfo:GuildInformations	HouseInstanceInformations	super:HouseInstanceInformations;guildInfo:asGuildInformations	client-as3	273
HouseInformations	2374	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/house/HouseInformations.as:8	2	houseId:uint;modelId:uint		houseId:writeVarInt;modelId:writeVarShort	client-as3	273
HouseInformationsForGuild	409	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/house/HouseInformationsForGuild.as:9	9	instanceId:uint;secondHand:Boolean;ownerTag:AccountTagInformation;worldX:int;worldY:int;mapId:Number;subAreaId:uint;skillListIds:Vector.<int>;guildshareParams:uint	HouseInformations	super:HouseInformations;instanceId:writeInt;secondHand:writeBoolean;ownerTag:asAccountTagInformation;worldX:writeShort;worldY:writeShort;mapId:writeDouble;subAreaId:writeVarShort;skillListIds#len:writeShort;skillListIds[]:writeInt;guildshareParams:writeVarInt	client-as3	273
HouseInformationsForSell	6977	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/house/HouseInformationsForSell.as:9	14	instanceId:uint;secondHand:Boolean;modelId:uint;ownerTag:AccountTagInformation;hasOwner:Boolean;ownerCharacterName:String;worldX:int;worldY:int;subAreaId:uint;nbRoom:int;nbChest:int;skillListIds:Vector.<int>;isLocked:Boolean;price:Number		instanceId:writeInt;secondHand:writeBoolean;modelId:writeVarInt;ownerTag:asAccountTagInformation;hasOwner:writeBoolean;ownerCharacterName:writeUTF;worldX:writeShort;worldY:writeShort;subAreaId:writeVarShort;nbRoom:writeByte;nbChest:writeByte;skillListIds#len:writeShort;skillListIds[]:writeInt;isLocked:writeBoolean;price:writeVarLong	client-as3	273
HouseInformationsInside	2801	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/house/HouseInformationsInside.as:9	3	houseInfos:HouseInstanceInformations;worldX:int;worldY:int	HouseInformations	super:HouseInformations;#typeId:writeShort;houseInfos:serialize;worldX:writeShort;worldY:writeShort	client-as3	273
HouseInstanceInformations	3219	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/house/HouseInstanceInformations.as:10	8	instanceId:uint;secondHand:Boolean;isLocked:Boolean;ownerTag:AccountTagInformation;hasOwner:Boolean;price:Number;isSaleLocked:Boolean;isAdminLocked:Boolean		secondHand:bit0;isLocked:bit1;hasOwner:bit2;isSaleLocked:bit3;isAdminLocked:bit4;#local:writeByte;instanceId:writeInt;ownerTag:asAccountTagInformation;price:writeVarLong	client-as3	273
HouseOnMapInformations	5255	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/house/HouseOnMapInformations.as:8	2	doorsOnMap:Vector.<uint>;houseInstances:Vector.<HouseInstanceInformations>	HouseInformations	super:HouseInformations;doorsOnMap#len:writeShort;doorsOnMap[]:writeInt;houseInstances#len:writeShort;houseInstances[]:asHouseInstanceInformations	client-as3	273
HumanInformations	495	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/context/roleplay/HumanInformations.as:10	3	restrictions:ActorRestrictionsInformations;sex:Boolean;options:Vector.<HumanOption>		restrictions:asActorRestrictionsInformations;sex:writeBoolean;options#len:writeShort;options[]#typeId:writeShort;options[]:serialize	client-as3	273
HumanOption	7701	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/context/roleplay/HumanOption.as:8	0				client-as3	273
HumanOptionAlliance	7953	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/context/roleplay/HumanOptionAlliance.as:8	2	allianceInformation:AllianceInformation;aggressable:uint	HumanOption	super:HumanOption;allianceInformation:asAllianceInformation;aggressable:writeByte	client-as3	273
HumanOptionEmote	7646	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/context/roleplay/HumanOptionEmote.as:8	2	emoteId:uint;emoteStartTime:Number	HumanOption	super:HumanOption;emoteId:writeShort;emoteStartTime:writeDouble	client-as3	273
HumanOptionFollowers	8287	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/context/roleplay/HumanOptionFollowers.as:9	1	followingCharactersLook:Vector.<IndexedEntityLook>	HumanOption	super:HumanOption;followingCharactersLook#len:writeShort;followingCharactersLook[]:asIndexedEntityLook	client-as3	273
HumanOptionGuild	1132	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/context/roleplay/HumanOptionGuild.as:8	1	guildInformations:GuildInformations	HumanOption	super:HumanOption;guildInformations:asGuildInformations	client-as3	273
HumanOptionObjectUse	446	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/context/roleplay/HumanOptionObjectUse.as:8	3	delayTypeId:uint;delayEndTime:Number;objectGID:uint	HumanOption	super:HumanOption;delayTypeId:writeByte;delayEndTime:writeDouble;objectGID:writeVarInt	client-as3	273
HumanOptionOrnament	5782	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/context/roleplay/HumanOptionOrnament.as:8	4	ornamentId:uint;level:uint;leagueId:int;ladderPosition:int	HumanOption	super:HumanOption;ornamentId:writeVarShort;level:writeVarShort;leagueId:writeVarShort;ladderPosition:writeInt	client-as3	273
HumanOptionSkillUse	2036	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/context/roleplay/HumanOptionSkillUse.as:8	3	elementId:uint;skillId:uint;skillEndTime:Number	HumanOption	super:HumanOption;elementId:writeVarInt;skillId:writeVarShort;skillEndTime:writeDouble	client-as3	273
HumanOptionSpeedMultiplier	4364	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/context/roleplay/HumanOptionSpeedMultiplier.as:8	1	speedMultiplier:uint	HumanOption	super:HumanOption;speedMultiplier:writeVarInt	client-as3	273
HumanOptionTitle	2189	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/context/roleplay/HumanOptionTitle.as:8	2	titleId:uint;titleParam:String	HumanOption	super:HumanOption;titleId:writeVarShort;titleParam:writeUTF	client-as3	273
IconNamedPreset	2553	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/presets/IconNamedPreset.as:8	2	iconId:uint;name:String	PresetsContainerPreset	super:PresetsContainerPreset;iconId:writeShort;name:writeUTF	client-as3	273
IdentifiedEntityDispositionInformations	619	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/context/IdentifiedEntityDispositionInformations.as:8	1	id:Number	EntityDispositionInformations	super:EntityDispositionInformations;id:writeDouble	client-as3	273
IgnoredInformations	2099	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/friend/IgnoredInformations.as:9	0		AbstractContactInformations	super:AbstractContactInformations	client-as3	273
IgnoredOnlineInformations	941	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/friend/IgnoredOnlineInformations.as:10	4	playerId:Number;playerName:String;breed:int;sex:Boolean	IgnoredInformations	super:IgnoredInformations;playerId:writeVarLong;playerName:writeUTF;breed:writeByte;sex:writeBoolean	client-as3	273
IndexedEntityLook	5735	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/look/IndexedEntityLook.as:8	2	look:EntityLook;index:uint		look:asEntityLook;index:writeByte	client-as3	273
InteractiveElement	6065	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/interactive/InteractiveElement.as:9	5	elementId:uint;elementTypeId:int;enabledSkills:Vector.<InteractiveElementSkill>;disabledSkills:Vector.<InteractiveElementSkill>;onCurrentMap:Boolean		elementId:writeInt;elementTypeId:writeInt;enabledSkills#len:writeShort;enabledSkills[]#typeId:writeShort;enabledSkills[]:serialize;disabledSkills#len:writeShort;disabledSkills[]#typeId:writeShort;disabledSkills[]:serialize;onCurrentMap:writeBoolean	client-as3	273
InteractiveElementNamedSkill	7880	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/interactive/InteractiveElementNamedSkill.as:8	1	nameId:uint	InteractiveElementSkill	super:InteractiveElementSkill;nameId:writeVarInt	client-as3	273
InteractiveElementSkill	2087	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/interactive/InteractiveElementSkill.as:8	2	skillId:uint;skillInstanceUid:uint		skillId:writeVarInt;skillInstanceUid:writeInt	client-as3	273
InteractiveElementWithAgeBonus	2952	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/interactive/InteractiveElementWithAgeBonus.as:8	1	ageBonus:int	InteractiveElement	super:InteractiveElement;ageBonus:writeShort	client-as3	273
Item	8235	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/data/items/Item.as:8	0				client-as3	273
ItemDurability	5929	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/mount/ItemDurability.as:8	2	durability:int;durabilityMax:int		durability:writeShort;durabilityMax:writeShort	client-as3	273
ItemForPreset	5291	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/presets/ItemForPreset.as:8	3	position:uint;objGid:uint;objUid:uint		position:writeShort;objGid:writeVarInt;objUid:writeVarInt	client-as3	273
ItemsPreset	4783	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/presets/ItemsPreset.as:9	3	items:Vector.<ItemForPreset>;mountEquipped:Boolean;look:EntityLook	Preset	super:Preset;items#len:writeShort;items[]:asItemForPreset;mountEquipped:writeBoolean;look:asEntityLook	client-as3	273
JobBookSubscription	5496	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/context/roleplay/job/JobBookSubscription.as:8	2	jobId:uint;subscribed:Boolean		jobId:writeByte;subscribed:writeBoolean	client-as3	273
JobCrafterDirectoryEntryJobInfo	5157	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/context/roleplay/job/JobCrafterDirectoryEntryJobInfo.as:8	4	jobId:uint;jobLevel:uint;free:Boolean;minLevel:uint		jobId:writeByte;jobLevel:writeByte;free:writeBoolean;minLevel:writeByte	client-as3	273
JobCrafterDirectoryEntryPlayerInfo	9204	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/context/roleplay/job/JobCrafterDirectoryEntryPlayerInfo.as:11	12	playerId:Number;playerName:String;alignmentSide:int;breed:int;sex:Boolean;isInWorkshop:Boolean;worldX:int;worldY:int;mapId:Number;subAreaId:uint;canCraftLegendary:Boolean;status:PlayerStatus		playerId:writeVarLong;playerName:writeUTF;alignmentSide:writeByte;breed:writeByte;sex:writeBoolean;isInWorkshop:writeBoolean;worldX:writeShort;worldY:writeShort;mapId:writeDouble;subAreaId:writeVarShort;canCraftLegendary:writeBoolean;#typeId:writeShort;status:serialize	client-as3	273
JobCrafterDirectoryListEntry	7693	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/context/roleplay/job/JobCrafterDirectoryListEntry.as:8	2	playerInfo:JobCrafterDirectoryEntryPlayerInfo;jobInfo:JobCrafterDirectoryEntryJobInfo		playerInfo:asJobCrafterDirectoryEntryPlayerInfo;jobInfo:asJobCrafterDirectoryEntryJobInfo	client-as3	273
JobCrafterDirectorySettings	7939	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/context/roleplay/job/JobCrafterDirectorySettings.as:8	3	jobId:uint;minLevel:uint;free:Boolean		jobId:writeByte;minLevel:writeByte;free:writeBoolean	client-as3	273
JobDescription	4698	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/context/roleplay/job/JobDescription.as:10	2	jobId:uint;skills:Vector.<SkillActionDescription>		jobId:writeByte;skills#len:writeShort;skills[]#typeId:writeShort;skills[]:serialize	client-as3	273
JobExperience	1492	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/context/roleplay/job/JobExperience.as:8	5	jobId:uint;jobLevel:uint;jobXP:Number;jobXpLevelFloor:Number;jobXpNextLevelFloor:Number		jobId:writeByte;jobLevel:writeByte;jobXP:writeVarLong;jobXpLevelFloor:writeVarLong;jobXpNextLevelFloor:writeVarLong	client-as3	273
KamaDebtInformation	2104	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/character/debt/KamaDebtInformation.as:8	1	kamas:Number	DebtInformation	super:DebtInformation;kamas:writeVarLong	client-as3	273
KohAllianceInfo	7195	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/alliance/KohAllianceInfo.as:9	5	alliance:AllianceInformation;memberCount:Number;kohAllianceRoleMembers:Vector.<KohAllianceRoleMembers>;scores:Vector.<KohScore>;matchDominationScores:uint		alliance:asAllianceInformation;memberCount:writeVarLong;kohAllianceRoleMembers#len:writeShort;kohAllianceRoleMembers[]:asKohAllianceRoleMembers;scores#len:writeShort;scores[]:asKohScore;matchDominationScores:writeVarInt	client-as3	273
KohAllianceRoleMembers	9987	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/alliance/KohAllianceRoleMembers.as:8	2	memberCount:Number;roleAvAId:int		memberCount:writeVarLong;roleAvAId:writeInt	client-as3	273
KohScore	5560	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/alliance/KohScore.as:8	3	avaScoreTypeEnum:uint;roundScores:int;cumulScores:int		avaScoreTypeEnum:writeByte;roundScores:writeInt;cumulScores:writeInt	client-as3	273
KothWinner	4121	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/alliance/KothWinner.as:8	0				client-as3	273
LeagueFriendInformations	7750	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/context/roleplay/fight/arena/LeagueFriendInformations.as:11	8	playerId:Number;playerName:String;breed:int;sex:Boolean;level:uint;leagueId:int;totalLeaguePoints:int;ladderPosition:int	AbstractContactInformations	super:AbstractContactInformations;playerId:writeVarLong;playerName:writeUTF;breed:writeByte;sex:writeBoolean;level:writeVarShort;leagueId:writeVarShort;totalLeaguePoints:writeVarShort;ladderPosition:writeInt	client-as3	273
MapCoordinates	315	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/context/MapCoordinates.as:8	2	worldX:int;worldY:int		worldX:writeShort;worldY:writeShort	client-as3	273
MapCoordinatesAndId	7010	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/context/MapCoordinatesAndId.as:8	1	mapId:Number	MapCoordinates	super:MapCoordinates;mapId:writeDouble	client-as3	273
MapCoordinatesExtended	1599	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/context/MapCoordinatesExtended.as:8	1	subAreaId:uint	MapCoordinatesAndId	super:MapCoordinatesAndId;subAreaId:writeVarShort	client-as3	273
MapNpcQuestInfo	7887	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/context/roleplay/npc/MapNpcQuestInfo.as:9	3	mapId:Number;npcsIdsWithQuest:Vector.<int>;questFlags:Vector.<GameRolePlayNpcQuestFlag>		mapId:writeDouble;npcsIdsWithQuest#len:writeShort;npcsIdsWithQuest[]:writeInt;questFlags#len:writeShort;questFlags[]:asGameRolePlayNpcQuestFlag	client-as3	273
MapObstacle	9518	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/interactive/MapObstacle.as:8	2	obstacleCellId:uint;state:uint		obstacleCellId:writeVarShort;state:writeByte	client-as3	273
MonsterBoosts	1084	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/context/roleplay/MonsterBoosts.as:8	3	id:uint;xpBoost:uint;dropBoost:uint		id:writeVarInt;xpBoost:writeVarShort;dropBoost:writeVarShort	client-as3	273
MonsterInGroupInformations	7023	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/context/roleplay/MonsterInGroupInformations.as:9	1	look:EntityLook	MonsterInGroupLightInformations	super:MonsterInGroupLightInformations;look:asEntityLook	client-as3	273
MonsterInGroupLightInformations	1537	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/context/roleplay/MonsterInGroupLightInformations.as:8	3	genericId:int;grade:uint;level:uint		genericId:writeInt;grade:writeByte;level:writeShort	client-as3	273
MountClientData	4446	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/mount/MountClientData.as:10	34	id:Number;model:uint;ancestor:Vector.<uint>;behaviors:Vector.<uint>;name:String;sex:Boolean;ownerId:uint;experience:Number;experienceForLevel:Number;experienceForNextLevel:Number;level:uint;isRideable:Boolean;maxPods:uint;isWild:Boolean;stamina:uint;staminaMax:uint;maturity:uint;maturityForAdult:uint;energy:uint;energyMax:uint;serenity:int;aggressivityMax:int;serenityMax:uint;love:uint;loveMax:uint;fecondationTime:int;isFecondationReady:Boolean;boostLimiter:uint;boostMax:Number;reproductionCount:int;reproductionCountMax:uint;harnessGID:uint;useHarnessColors:Boolean;effectList:Vector.<ObjectEffectInteger>		sex:bit0;isRideable:bit1;isWild:bit2;isFecondationReady:bit3;useHarnessColors:bit4;#local:writeByte;id:writeDouble;model:writeVarInt;ancestor#len:writeShort;ancestor[]:writeInt;behaviors#len:writeShort;behaviors[]:writeInt;name:writeUTF;ownerId:writeInt;experience:writeVarLong;experienceForLevel:writeVarLong;experienceForNextLevel:writeDouble;level:writeByte;maxPods:writeVarInt;stamina:writeVarInt;staminaMax:writeVarInt;maturity:writeVarInt;maturityForAdult:writeVarInt;energy:writeVarInt;energyMax:writeVarInt;serenity:writeInt;aggressivityMax:writeInt;serenityMax:writeVarInt;love:writeVarInt;loveMax:writeVarInt;fecondationTime:writeInt;boostLimiter:writeInt;boostMax:writeDouble;reproductionCount:writeInt;reproductionCountMax:writeVarInt;harnessGID:writeVarInt;effectList#len:writeShort;effectList[]:asObjectEffectInteger	client-as3	273
MountInformationsForPaddock	4252	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/paddock/MountInformationsForPaddock.as:8	3	modelId:uint;name:String;ownerName:String		modelId:writeVarShort;name:writeUTF;ownerName:writeUTF	client-as3	273
NamedPartyTeam	9179	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/context/roleplay/party/NamedPartyTeam.as:8	2	teamId:uint;partyName:String		teamId:writeByte;partyName:writeUTF	client-as3	273
NamedPartyTeamWithOutcome	2171	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/context/roleplay/party/NamedPartyTeamWithOutcome.as:8	2	team:NamedPartyTeam;outcome:uint		team:asNamedPartyTeam;outcome:writeVarShort	client-as3	273
NuggetsBeneficiary	7825	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/nuggets/NuggetsBeneficiary.as:8	2	beneficiaryPlayerId:Number;nuggetsQuantity:int		beneficiaryPlayerId:writeVarLong;nuggetsQuantity:writeInt	client-as3	273
ObjectEffect	7605	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/data/items/effects/ObjectEffect.as:8	1	actionId:uint		actionId:writeVarShort	client-as3	273
ObjectEffectCreature	3987	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/data/items/effects/ObjectEffectCreature.as:8	1	monsterFamilyId:uint	ObjectEffect	super:ObjectEffect;monsterFamilyId:writeVarShort	client-as3	273
ObjectEffectDate	3435	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/data/items/effects/ObjectEffectDate.as:8	5	year:uint;month:uint;day:uint;hour:uint;minute:uint	ObjectEffect	super:ObjectEffect;year:writeVarShort;month:writeByte;day:writeByte;hour:writeByte;minute:writeByte	client-as3	273
ObjectEffectDice	670	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/data/items/effects/ObjectEffectDice.as:8	3	diceNum:uint;diceSide:uint;diceConst:uint	ObjectEffect	super:ObjectEffect;diceNum:writeVarInt;diceSide:writeVarInt;diceConst:writeVarInt	client-as3	273
ObjectEffectDuration	7031	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/data/items/effects/ObjectEffectDuration.as:8	3	days:uint;hours:uint;minutes:uint	ObjectEffect	super:ObjectEffect;days:writeVarShort;hours:writeByte;minutes:writeByte	client-as3	273
ObjectEffectInteger	3930	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/data/items/effects/ObjectEffectInteger.as:8	1	value:uint	ObjectEffect	super:ObjectEffect;value:writeVarInt	client-as3	273
ObjectEffectLadder	5489	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/data/items/effects/ObjectEffectLadder.as:8	1	monsterCount:uint	ObjectEffectCreature	super:ObjectEffectCreature;monsterCount:writeVarInt	client-as3	273
ObjectEffectMinMax	843	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/data/items/effects/ObjectEffectMinMax.as:8	2	min:uint;max:uint	ObjectEffect	super:ObjectEffect;min:writeVarInt;max:writeVarInt	client-as3	273
ObjectEffectMount	3353	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/data/items/effects/ObjectEffectMount.as:9	14	id:Number;expirationDate:Number;model:uint;name:String;owner:String;level:uint;sex:Boolean;isRideable:Boolean;isFeconded:Boolean;isFecondationReady:Boolean;reproductionCount:int;reproductionCountMax:uint;effects:Vector.<ObjectEffectInteger>;capacities:Vector.<uint>	ObjectEffect	super:ObjectEffect;sex:bit0;isRideable:bit1;isFeconded:bit2;isFecondationReady:bit3;#local:writeByte;id:writeVarLong;expirationDate:writeVarLong;model:writeVarInt;name:writeUTF;owner:writeUTF;level:writeByte;reproductionCount:writeVarInt;reproductionCountMax:writeVarInt;effects#len:writeShort;effects[]:asObjectEffectInteger;capacities#len:writeShort;capacities[]:writeVarInt	client-as3	273
ObjectEffectString	3424	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/data/items/effects/ObjectEffectString.as:8	1	value:String	ObjectEffect	super:ObjectEffect;value:writeUTF	client-as3	273
ObjectEffects	6602	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/data/items/ObjectEffects.as:10	1	effects:Vector.<ObjectEffect>		effects#len:writeShort;effects[]#typeId:writeShort;effects[]:serialize	client-as3	273
ObjectItem	1685	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/data/items/ObjectItem.as:10	6	position:uint;objectGID:uint;effects:Vector.<ObjectEffect>;objectUID:uint;quantity:uint;favorite:Boolean	Item	super:Item;position:writeShort;objectGID:writeVarInt;effects#len:writeShort;effects[]#typeId:writeShort;effects[]:serialize;objectUID:writeVarInt;quantity:writeVarInt;favorite:writeBoolean	client-as3	273
ObjectItemGenericQuantity	7294	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/data/items/ObjectItemGenericQuantity.as:8	2	objectGID:uint;quantity:uint	Item	super:Item;objectGID:writeVarInt;quantity:writeVarInt	client-as3	273
ObjectItemInRolePlay	1282	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/context/roleplay/ObjectItemInRolePlay.as:8	2	cellId:uint;objectGID:uint		cellId:writeVarShort;objectGID:writeVarInt	client-as3	273
ObjectItemInformationWithQuantity	8098	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/data/items/ObjectItemInformationWithQuantity.as:9	1	quantity:uint	ObjectItemMinimalInformation	super:ObjectItemMinimalInformation;quantity:writeVarInt	client-as3	273
ObjectItemMinimalInformation	9931	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/data/items/ObjectItemMinimalInformation.as:10	2	objectGID:uint;effects:Vector.<ObjectEffect>	Item	super:Item;objectGID:writeVarInt;effects#len:writeShort;effects[]#typeId:writeShort;effects[]:serialize	client-as3	273
ObjectItemNotInContainer	7571	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/data/items/ObjectItemNotInContainer.as:10	4	objectGID:uint;effects:Vector.<ObjectEffect>;objectUID:uint;quantity:uint	Item	super:Item;objectGID:writeVarInt;effects#len:writeShort;effects[]#typeId:writeShort;effects[]:serialize;objectUID:writeVarInt;quantity:writeVarInt	client-as3	273
ObjectItemQuantity	5434	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/data/items/ObjectItemQuantity.as:8	2	objectUID:uint;quantity:uint	Item	super:Item;objectUID:writeVarInt;quantity:writeVarInt	client-as3	273
ObjectItemQuantityPriceDateEffects	3552	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/data/items/ObjectItemQuantityPriceDateEffects.as:8	3	price:Number;effects:ObjectEffects;date:uint	ObjectItemGenericQuantity	super:ObjectItemGenericQuantity;price:writeVarLong;effects:asObjectEffects;date:writeInt	client-as3	273
ObjectItemToSell	9372	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/data/items/ObjectItemToSell.as:10	5	objectGID:uint;effects:Vector.<ObjectEffect>;objectUID:uint;quantity:uint;objectPrice:Number	Item	super:Item;objectGID:writeVarInt;effects#len:writeShort;effects[]#typeId:writeShort;effects[]:serialize;objectUID:writeVarInt;quantity:writeVarInt;objectPrice:writeVarLong	client-as3	273
ObjectItemToSellInBid	859	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/types/game/data/items/ObjectItemToSellInBid.as:9	1	unsoldDelay:uint	ObjectItemToSell	super:ObjectItemToSell;unsoldDelay:writeInt	client-as3	273
