message_nom	protocol_id	fichier:ligne	nb_champs	champs	parent	ordre_serialisation	emu	version
GameMapMovementMessage	6493	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/GameMapMovementMessage.as:11	3	keyMovements:Vector.<uint>;forcedDirection:int;actorId:Number	NetworkMessage	keyMovements#len:writeShort;keyMovements[]:writeShort;forcedDirection:writeShort;actorId:writeDouble	client-as3	273
GameMapMovementRequestMessage	4548	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/GameMapMovementRequestMessage.as:11	2	keyMovements:Vector.<uint>;mapId:Number	NetworkMessage	keyMovements#len:writeShort;keyMovements[]:writeShort;mapId:writeDouble	client-as3	273
GameMapNoMovementMessage	6322	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/GameMapNoMovementMessage.as:11	2	cellX:int;cellY:int	NetworkMessage	cellX:writeShort;cellY:writeShort	client-as3	273
GameRefreshMonsterBoostsMessage	3997	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/GameRefreshMonsterBoostsMessage.as:12	2	monsterBoosts:Vector.<MonsterBoosts>;familyBoosts:Vector.<MonsterBoosts>	NetworkMessage	monsterBoosts#len:writeShort;monsterBoosts[]:asMonsterBoosts;familyBoosts#len:writeShort;familyBoosts[]:asMonsterBoosts	client-as3	273
GameRolePlayAggressionMessage	6235	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/fight/GameRolePlayAggressionMessage.as:11	2	attackerId:Number;defenderId:Number	NetworkMessage	attackerId:writeVarLong;defenderId:writeVarLong	client-as3	273
GameRolePlayArenaFightAnswerMessage	7230	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/fight/arena/GameRolePlayArenaFightAnswerMessage.as:11	2	fightId:uint;accept:Boolean	NetworkMessage	fightId:writeVarShort;accept:writeBoolean	client-as3	273
GameRolePlayArenaFightPropositionMessage	5667	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/fight/arena/GameRolePlayArenaFightPropositionMessage.as:11	3	fightId:uint;alliesId:Vector.<Number>;duration:uint	NetworkMessage	fightId:writeVarShort;alliesId#len:writeShort;alliesId[]:writeDouble;duration:writeVarShort	client-as3	273
GameRolePlayArenaFighterStatusMessage	3114	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/fight/arena/GameRolePlayArenaFighterStatusMessage.as:11	3	fightId:uint;playerId:Number;accepted:Boolean	NetworkMessage	fightId:writeVarShort;playerId:writeVarLong;accepted:writeBoolean	client-as3	273
GameRolePlayArenaInvitationCandidatesAnswerMessage	953	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/fight/arena/GameRolePlayArenaInvitationCandidatesAnswerMessage.as:12	1	candidates:Vector.<LeagueFriendInformations>	NetworkMessage	candidates#len:writeShort;candidates[]:asLeagueFriendInformations	client-as3	273
GameRolePlayArenaLeagueRewardsMessage	7599	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/fight/arena/GameRolePlayArenaLeagueRewardsMessage.as:11	4	seasonId:uint;leagueId:uint;ladderPosition:int;endSeasonReward:Boolean	NetworkMessage	seasonId:writeVarShort;leagueId:writeVarShort;ladderPosition:writeInt;endSeasonReward:writeBoolean	client-as3	273
GameRolePlayArenaPlayerBehavioursMessage	1302	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/fight/arena/GameRolePlayArenaPlayerBehavioursMessage.as:11	3	flags:Vector.<String>;sanctions:Vector.<String>;banDuration:uint	NetworkMessage	flags#len:writeShort;flags[]:writeUTF;sanctions#len:writeShort;sanctions[]:writeUTF;banDuration:writeInt	client-as3	273
GameRolePlayArenaRegisterMessage	2855	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/fight/arena/GameRolePlayArenaRegisterMessage.as:11	1	arenaType:uint	NetworkMessage	arenaType:writeInt	client-as3	273
GameRolePlayArenaRegistrationStatusMessage	4586	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/fight/arena/GameRolePlayArenaRegistrationStatusMessage.as:11	3	registered:Boolean;step:uint;battleMode:uint	NetworkMessage	registered:writeBoolean;step:writeByte;battleMode:writeInt	client-as3	273
GameRolePlayArenaRegistrationWarningMessage	8542	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/fight/arena/GameRolePlayArenaRegistrationWarningMessage.as:11	1	battleMode:uint	NetworkMessage	battleMode:writeInt	client-as3	273
GameRolePlayArenaSwitchToFightServerMessage	4751	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/fight/arena/GameRolePlayArenaSwitchToFightServerMessage.as:11	3	address:String;ports:Vector.<uint>;token:String	NetworkMessage	address:writeUTF;ports#len:writeShort;ports[]:writeVarShort;token:writeUTF	client-as3	273
GameRolePlayArenaSwitchToGameServerMessage	6763	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/fight/arena/GameRolePlayArenaSwitchToGameServerMessage.as:11	3	validToken:Boolean;token:String;homeServerId:int	NetworkMessage	validToken:writeBoolean;token:writeUTF;homeServerId:writeShort	client-as3	273
GameRolePlayArenaUnregisterMessage	326	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/fight/arena/GameRolePlayArenaUnregisterMessage.as:11	0		NetworkMessage		client-as3	273
GameRolePlayArenaUpdatePlayerInfosMessage	1665	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/fight/arena/GameRolePlayArenaUpdatePlayerInfosMessage.as:12	2	arenaRanks:Vector.<ArenaRankInfos>;banEndDate:Number	NetworkMessage	arenaRanks#len:writeShort;arenaRanks[]:asArenaRankInfos;banEndDate:writeDouble	client-as3	273
GameRolePlayAttackMonsterRequestMessage	9329	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/fight/GameRolePlayAttackMonsterRequestMessage.as:11	1	monsterGroupId:Number	NetworkMessage	monsterGroupId:writeDouble	client-as3	273
GameRolePlayDelayedActionFinishedMessage	7896	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/delay/GameRolePlayDelayedActionFinishedMessage.as:11	2	delayedCharacterId:Number;delayTypeId:uint	NetworkMessage	delayedCharacterId:writeDouble;delayTypeId:writeByte	client-as3	273
GameRolePlayDelayedActionMessage	4358	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/delay/GameRolePlayDelayedActionMessage.as:11	3	delayedCharacterId:Number;delayTypeId:uint;delayEndTime:Number	NetworkMessage	delayedCharacterId:writeDouble;delayTypeId:writeByte;delayEndTime:writeDouble	client-as3	273
GameRolePlayDelayedObjectUseMessage	3110	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/delay/GameRolePlayDelayedObjectUseMessage.as:10	1	objectGID:uint	GameRolePlayDelayedActionMessage	super:GameRolePlayDelayedActionMessage;objectGID:writeVarInt	client-as3	273
GameRolePlayFightRequestCanceledMessage	5826	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/fight/GameRolePlayFightRequestCanceledMessage.as:11	3	fightId:uint;sourceId:Number;targetId:Number	NetworkMessage	fightId:writeVarShort;sourceId:writeDouble;targetId:writeDouble	client-as3	273
GameRolePlayFreeSoulRequestMessage	3818	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/death/GameRolePlayFreeSoulRequestMessage.as:11	0		NetworkMessage		client-as3	273
GameRolePlayGameOverMessage	3824	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/death/GameRolePlayGameOverMessage.as:11	0		NetworkMessage		client-as3	273
GameRolePlayMonsterAngryAtPlayerMessage	9879	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/fight/GameRolePlayMonsterAngryAtPlayerMessage.as:11	4	playerId:Number;monsterGroupId:Number;angryStartTime:Number;attackTime:Number	NetworkMessage	playerId:writeVarLong;monsterGroupId:writeDouble;angryStartTime:writeDouble;attackTime:writeDouble	client-as3	273
GameRolePlayMonsterNotAngryAtPlayerMessage	5585	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/fight/GameRolePlayMonsterNotAngryAtPlayerMessage.as:11	2	playerId:Number;monsterGroupId:Number	NetworkMessage	playerId:writeVarLong;monsterGroupId:writeDouble	client-as3	273
GameRolePlayPlayerFightFriendlyAnswerMessage	1704	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/fight/GameRolePlayPlayerFightFriendlyAnswerMessage.as:11	2	fightId:uint;accept:Boolean	NetworkMessage	fightId:writeVarShort;accept:writeBoolean	client-as3	273
GameRolePlayPlayerFightFriendlyAnsweredMessage	1668	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/fight/GameRolePlayPlayerFightFriendlyAnsweredMessage.as:11	4	fightId:uint;sourceId:Number;targetId:Number;accept:Boolean	NetworkMessage	fightId:writeVarShort;sourceId:writeVarLong;targetId:writeVarLong;accept:writeBoolean	client-as3	273
GameRolePlayPlayerFightFriendlyRequestedMessage	4626	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/fight/GameRolePlayPlayerFightFriendlyRequestedMessage.as:11	3	fightId:uint;sourceId:Number;targetId:Number	NetworkMessage	fightId:writeVarShort;sourceId:writeVarLong;targetId:writeVarLong	client-as3	273
GameRolePlayPlayerFightRequestMessage	6628	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/fight/GameRolePlayPlayerFightRequestMessage.as:11	3	targetId:Number;targetCellId:int;friendly:Boolean	NetworkMessage	targetId:writeVarLong;targetCellId:writeShort;friendly:writeBoolean	client-as3	273
GameRolePlayPlayerLifeStatusMessage	8693	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/death/GameRolePlayPlayerLifeStatusMessage.as:11	2	state:uint;phenixMapId:Number	NetworkMessage	state:writeByte;phenixMapId:writeDouble	client-as3	273
GameRolePlayRemoveChallengeMessage	3370	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/fight/GameRolePlayRemoveChallengeMessage.as:11	1	fightId:uint	NetworkMessage	fightId:writeVarShort	client-as3	273
GameRolePlayShowActorMessage	1818	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/GameRolePlayShowActorMessage.as:13	1	informations:GameRolePlayActorInformations	NetworkMessage	#typeId:writeShort;informations:serialize	client-as3	273
GameRolePlayShowActorWithEventMessage	5	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/GameRolePlayShowActorWithEventMessage.as:11	1	actorEventId:uint	GameRolePlayShowActorMessage	super:GameRolePlayShowActorMessage;actorEventId:writeByte	client-as3	273
GameRolePlayShowChallengeMessage	7254	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/fight/GameRolePlayShowChallengeMessage.as:12	1	commonsInfos:FightCommonInformations	NetworkMessage	commonsInfos:asFightCommonInformations	client-as3	273
GameRolePlayShowMultipleActorsMessage	323	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/GameRolePlayShowMultipleActorsMessage.as:13	1	informationsList:Vector.<GameRolePlayActorInformations>	NetworkMessage	informationsList#len:writeShort;informationsList[]#typeId:writeShort;informationsList[]:serialize	client-as3	273
GameRolePlaySpellAnimMessage	1173	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/visual/GameRolePlaySpellAnimMessage.as:11	5	casterId:Number;targetCellId:uint;spellId:uint;spellLevel:int;direction:int	NetworkMessage	casterId:writeVarLong;targetCellId:writeVarShort;spellId:writeVarShort;spellLevel:writeShort;direction:writeShort	client-as3	273
GameRolePlayTaxCollectorFightRequestMessage	1944	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/collector/tax/GameRolePlayTaxCollectorFightRequestMessage.as:11	0		NetworkMessage		client-as3	273
GoldAddedMessage	1521	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/inventory/items/GoldAddedMessage.as:12	1	gold:GoldItem	NetworkMessage	gold:asGoldItem	client-as3	273
GroupTeleportPlayerAnswerMessage	1816	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/interactive/meeting/GroupTeleportPlayerAnswerMessage.as:11	2	accept:Boolean;requesterId:Number	NetworkMessage	accept:writeBoolean;requesterId:writeVarLong	client-as3	273
GroupTeleportPlayerCloseMessage	2716	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/interactive/meeting/GroupTeleportPlayerCloseMessage.as:11	2	mapId:Number;requesterId:Number	NetworkMessage	mapId:writeDouble;requesterId:writeVarLong	client-as3	273
GroupTeleportPlayerOfferMessage	3076	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/interactive/meeting/GroupTeleportPlayerOfferMessage.as:11	6	mapId:Number;worldX:int;worldY:int;timeLeft:uint;requesterId:Number;requesterName:String	NetworkMessage	mapId:writeDouble;worldX:writeShort;worldY:writeShort;timeLeft:writeVarInt;requesterId:writeVarLong;requesterName:writeUTF	client-as3	273
GuestLimitationMessage	7707	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/guest/GuestLimitationMessage.as:11	1	reason:uint	NetworkMessage	reason:writeByte	client-as3	273
GuestModeMessage	5810	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/guest/GuestModeMessage.as:11	1	active:Boolean	NetworkMessage	active:writeBoolean	client-as3	273
GuidedModeQuitRequestMessage	6433	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/quest/GuidedModeQuitRequestMessage.as:11	0		NetworkMessage		client-as3	273
GuidedModeReturnRequestMessage	625	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/context/roleplay/quest/GuidedModeReturnRequestMessage.as:11	0		NetworkMessage		client-as3	273
GuildApplicationAnswerMessage	3927	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/guild/application/GuildApplicationAnswerMessage.as:11	2	accepted:Boolean;playerId:Number	NetworkMessage	accepted:writeBoolean;playerId:writeVarLong	client-as3	273
GuildApplicationDeletedMessage	8782	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/guild/application/GuildApplicationDeletedMessage.as:11	1	deleted:Boolean	NetworkMessage	deleted:writeBoolean	client-as3	273
GuildApplicationIsAnsweredMessage	3637	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/guild/application/GuildApplicationIsAnsweredMessage.as:12	2	accepted:Boolean;guildInformation:GuildInformations	NetworkMessage	accepted:writeBoolean;guildInformation:asGuildInformations	client-as3	273
GuildApplicationListenMessage	5367	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/guild/application/GuildApplicationListenMessage.as:11	1	listen:Boolean	NetworkMessage	listen:writeBoolean	client-as3	273
GuildApplicationPresenceMessage	9885	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/guild/application/GuildApplicationPresenceMessage.as:11	1	isApplication:Boolean	NetworkMessage	isApplication:writeBoolean	client-as3	273
GuildApplicationReceivedMessage	8148	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/guild/application/GuildApplicationReceivedMessage.as:11	2	playerName:String;playerId:Number	NetworkMessage	playerName:writeUTF;playerId:writeVarLong	client-as3	273
GuildBulletinMessage	1996	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/guild/GuildBulletinMessage.as:11	0		BulletinMessage	super:BulletinMessage	client-as3	273
GuildBulletinSetErrorMessage	8324	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/guild/GuildBulletinSetErrorMessage.as:11	0		SocialNoticeSetErrorMessage	super:SocialNoticeSetErrorMessage	client-as3	273
GuildBulletinSetRequestMessage	5517	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/guild/GuildBulletinSetRequestMessage.as:11	1	content:String	SocialNoticeSetRequestMessage	super:SocialNoticeSetRequestMessage;content:writeUTF	client-as3	273
GuildChangeMemberParametersMessage	1951	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/guild/GuildChangeMemberParametersMessage.as:11	3	memberId:Number;rankId:uint;experienceGivenPercent:uint	NetworkMessage	memberId:writeVarLong;rankId:writeVarInt;experienceGivenPercent:writeByte	client-as3	273
GuildCharacsUpgradeRequestMessage	237	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/guild/GuildCharacsUpgradeRequestMessage.as:11	1	charaTypeTarget:uint	NetworkMessage	charaTypeTarget:writeByte	client-as3	273
GuildChestTabContributionMessage	8050	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/guild/GuildChestTabContributionMessage.as:11	5	tabNumber:uint;requiredAmount:Number;currentAmount:Number;chestContributionEnrollmentDelay:Number;chestContributionDelay:Number	NetworkMessage	tabNumber:writeVarInt;requiredAmount:writeVarLong;currentAmount:writeVarLong;chestContributionEnrollmentDelay:writeDouble;chestContributionDelay:writeDouble	client-as3	273
GuildChestTabContributionsMessage	753	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/guild/GuildChestTabContributionsMessage.as:12	1	contributions:Vector.<Contribution>	NetworkMessage	contributions#len:writeShort;contributions[]:asContribution	client-as3	273
GuildChestTabLastContributionMessage	683	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/guild/GuildChestTabLastContributionMessage.as:11	1	lastContributionDate:Number	NetworkMessage	lastContributionDate:writeDouble	client-as3	273
GuildCreationResultMessage	4018	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/guild/GuildCreationResultMessage.as:11	1	result:uint	NetworkMessage	result:writeByte	client-as3	273
GuildCreationStartedMessage	5711	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/guild/GuildCreationStartedMessage.as:11	0		NetworkMessage		client-as3	273
GuildCreationValidMessage	1720	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/guild/GuildCreationValidMessage.as:12	2	guildName:String;guildEmblem:SocialEmblem	NetworkMessage	guildName:writeUTF;guildEmblem:asSocialEmblem	client-as3	273
GuildDeleteApplicationRequestMessage	7132	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/guild/application/GuildDeleteApplicationRequestMessage.as:11	0		NetworkMessage		client-as3	273
GuildFactsErrorMessage	7863	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/guild/GuildFactsErrorMessage.as:11	1	guildId:uint	NetworkMessage	guildId:writeVarInt	client-as3	273
GuildFactsMessage	5626	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/guild/GuildFactsMessage.as:14	3	infos:GuildFactSheetInformations;creationDate:uint;members:Vector.<CharacterMinimalSocialPublicInformations>	NetworkMessage	#typeId:writeShort;infos:serialize;creationDate:writeInt;members#len:writeShort;members[]:asCharacterMinimalSocialPublicInformations	client-as3	273
GuildFactsRequestMessage	6650	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/guild/GuildFactsRequestMessage.as:11	1	guildId:uint	NetworkMessage	guildId:writeVarInt	client-as3	273
GuildGetChestTabContributionsRequestMessage	5518	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/guild/GuildGetChestTabContributionsRequestMessage.as:11	0		NetworkMessage		client-as3	273
GuildGetInformationsMessage	592	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/guild/GuildGetInformationsMessage.as:11	1	infoType:uint	NetworkMessage	infoType:writeByte	client-as3	273
GuildGetPlayerApplicationMessage	5398	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/guild/application/GuildGetPlayerApplicationMessage.as:11	0		NetworkMessage		client-as3	273
GuildHouseRemoveMessage	4888	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/guild/GuildHouseRemoveMessage.as:11	3	houseId:uint;instanceId:uint;secondHand:Boolean	NetworkMessage	houseId:writeVarInt;instanceId:writeInt;secondHand:writeBoolean	client-as3	273
GuildHouseUpdateInformationMessage	1590	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/guild/GuildHouseUpdateInformationMessage.as:12	1	housesInformations:HouseInformationsForGuild	NetworkMessage	housesInformations:asHouseInformationsForGuild	client-as3	273
GuildHousesInformationMessage	5207	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/guild/GuildHousesInformationMessage.as:12	1	housesInformations:Vector.<HouseInformationsForGuild>	NetworkMessage	housesInformations#len:writeShort;housesInformations[]:asHouseInformationsForGuild	client-as3	273
GuildInformationsGeneralMessage	4406	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/guild/GuildInformationsGeneralMessage.as:11	7	abandonnedPaddock:Boolean;level:uint;expLevelFloor:Number;experience:Number;expNextLevelFloor:Number;creationDate:uint;score:int	NetworkMessage	abandonnedPaddock:writeBoolean;level:writeByte;expLevelFloor:writeVarLong;experience:writeVarLong;expNextLevelFloor:writeVarLong;creationDate:writeInt;score:writeInt	client-as3	273
GuildInformationsMemberUpdateMessage	6708	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/guild/GuildInformationsMemberUpdateMessage.as:12	1	member:GuildMemberInfo	NetworkMessage	member:asGuildMemberInfo	client-as3	273
GuildInformationsMembersMessage	6362	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/guild/GuildInformationsMembersMessage.as:12	1	members:Vector.<GuildMemberInfo>	NetworkMessage	members#len:writeShort;members[]:asGuildMemberInfo	client-as3	273
GuildInformationsPaddocksMessage	7168	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/guild/GuildInformationsPaddocksMessage.as:12	2	nbPaddockMax:uint;paddocksInformations:Vector.<PaddockContentInformations>	NetworkMessage	nbPaddockMax:writeByte;paddocksInformations#len:writeShort;paddocksInformations[]:asPaddockContentInformations	client-as3	273
GuildInvitationAnswerMessage	5328	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/guild/GuildInvitationAnswerMessage.as:11	1	accept:Boolean	NetworkMessage	accept:writeBoolean	client-as3	273
GuildInvitationMessage	8788	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/guild/GuildInvitationMessage.as:11	1	targetId:Number	NetworkMessage	targetId:writeVarLong	client-as3	273
GuildInvitationStateRecrutedMessage	9851	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/guild/GuildInvitationStateRecrutedMessage.as:11	1	invitationState:uint	NetworkMessage	invitationState:writeByte	client-as3	273
GuildInvitationStateRecruterMessage	2343	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/guild/GuildInvitationStateRecruterMessage.as:11	2	recrutedName:String;invitationState:uint	NetworkMessage	recrutedName:writeUTF;invitationState:writeByte	client-as3	273
GuildInvitedMessage	4003	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/guild/GuildInvitedMessage.as:12	2	recruterName:String;guildInfo:GuildInformations	NetworkMessage	recruterName:writeUTF;guildInfo:asGuildInformations	client-as3	273
GuildIsThereAnyApplicationMessage	5069	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/guild/application/GuildIsThereAnyApplicationMessage.as:11	0		NetworkMessage		client-as3	273
GuildJoinAutomaticallyRequestMessage	2737	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/guild/GuildJoinAutomaticallyRequestMessage.as:11	1	guildId:int	NetworkMessage	guildId:writeInt	client-as3	273
GuildJoinedMessage	2814	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/guild/GuildJoinedMessage.as:12	2	guildInfo:GuildInformations;rankId:uint	NetworkMessage	guildInfo:asGuildInformations;rankId:writeVarInt	client-as3	273
GuildKickRequestMessage	9738	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/guild/GuildKickRequestMessage.as:11	1	kickedId:Number	NetworkMessage	kickedId:writeVarLong	client-as3	273
GuildLeftMessage	3266	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/guild/GuildLeftMessage.as:11	0		NetworkMessage		client-as3	273
GuildLevelUpMessage	5408	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/guild/GuildLevelUpMessage.as:11	1	newLevel:uint	NetworkMessage	newLevel:writeByte	client-as3	273
GuildListApplicationAnswerMessage	948	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/guild/application/GuildListApplicationAnswerMessage.as:12	1	applies:Vector.<SocialApplicationInformation>	PaginationAnswerAbstractMessage	super:PaginationAnswerAbstractMessage;applies#len:writeShort;applies[]:asSocialApplicationInformation	client-as3	273
GuildListApplicationModifiedMessage	7224	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/guild/application/GuildListApplicationModifiedMessage.as:12	3	apply:SocialApplicationInformation;state:uint;playerId:Number	NetworkMessage	apply:asSocialApplicationInformation;state:writeByte;playerId:writeVarLong	client-as3	273
GuildListApplicationRequestMessage	695	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/guild/application/GuildListApplicationRequestMessage.as:11	0		PaginationRequestAbstractMessage	super:PaginationRequestAbstractMessage	client-as3	273
GuildListMessage	669	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/guild/GuildListMessage.as:12	1	guilds:Vector.<GuildInformations>	NetworkMessage	guilds#len:writeShort;guilds[]:asGuildInformations	client-as3	273
GuildLogbookInformationMessage	7376	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/guild/logbook/GuildLogbookInformationMessage.as:13	2	globalActivities:Vector.<GuildLogbookEntryBasicInformation>;chestActivities:Vector.<GuildLogbookEntryBasicInformation>	NetworkMessage	globalActivities#len:writeShort;globalActivities[]#typeId:writeShort;globalActivities[]:serialize;chestActivities#len:writeShort;chestActivities[]#typeId:writeShort;chestActivities[]:serialize	client-as3	273
GuildLogbookInformationRequestMessage	319	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/guild/logbook/GuildLogbookInformationRequestMessage.as:11	0		NetworkMessage		client-as3	273
GuildMemberLeavingMessage	7246	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/guild/GuildMemberLeavingMessage.as:11	2	kicked:Boolean;memberId:Number	NetworkMessage	kicked:writeBoolean;memberId:writeVarLong	client-as3	273
GuildMemberOnlineStatusMessage	8750	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/guild/GuildMemberOnlineStatusMessage.as:11	2	memberId:Number;online:Boolean	NetworkMessage	memberId:writeVarLong;online:writeBoolean	client-as3	273
GuildMemberStartWarnOnConnectionMessage	6143	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/guild/GuildMemberStartWarnOnConnectionMessage.as:11	0		NetworkMessage		client-as3	273
GuildMemberStopWarnOnConnectionMessage	8625	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/guild/GuildMemberStopWarnOnConnectionMessage.as:11	0		NetworkMessage		client-as3	273
GuildMembershipMessage	2644	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/guild/GuildMembershipMessage.as:11	0		GuildJoinedMessage	super:GuildJoinedMessage	client-as3	273
GuildModificationEmblemValidMessage	4735	sources/client273-as3/network/scripts/com/ankamagames/dofus/network/messages/game/guild/GuildModificationEmblemValidMessage.as:12	1	guildEmblem:SocialEmblem	NetworkMessage	guildEmblem:asSocialEmblem	client-as3	273
